player,team,matchweek,date,start11
Mateusz Klich,Leeds United,26.0,2022-02-20,True
Kristoffer Klaesson,Leeds United,26.0,2022-02-20,False
Junior Firpo,Leeds United,26.0,2022-02-20,False
Raphinha,Leeds United,26.0,2022-02-20,False
Tyler Roberts,Leeds United,26.0,2022-02-20,False
Lewis Bate,Leeds United,26.0,2022-02-20,False
Joe Gelhardt,Leeds United,26.0,2022-02-20,False
Charlie Cresswell,Leeds United,26.0,2022-02-20,False
Jamie Shackleton,Leeds United,26.0,2022-02-20,False
Nohan Kenneh,Leeds United,26.0,2022-02-20,False
David de Gea,Manchester United,26.0,2022-02-20,True
Victor Lindelöf,Manchester United,26.0,2022-02-20,True
Harry Maguire,Manchester United,26.0,2022-02-20,True
Paul Pogba,Manchester United,26.0,2022-02-20,True
Cristiano Ronaldo,Manchester United,26.0,2022-02-20,True
Jesse Lingard,Manchester United,26.0,2022-02-20,True
Bruno Fernandes,Manchester United,26.0,2022-02-20,True
Luke Shaw,Manchester United,26.0,2022-02-20,True
Jadon Sancho,Manchester United,26.0,2022-02-20,True
Aaron Wan-Bissaka,Manchester United,26.0,2022-02-20,True
Scott McTominay,Manchester United,26.0,2022-02-20,True
Dean Henderson,Manchester United,26.0,2022-02-20,False
Juan Mata,Manchester United,26.0,2022-02-20,False
Marcus Rashford,Manchester United,26.0,2022-02-20,False
Fred,Manchester United,26.0,2022-02-20,False
Raphaël Varane,Manchester United,26.0,2022-02-20,False
Diogo Dalot,Manchester United,26.0,2022-02-20,False
Alex Telles,Manchester United,26.0,2022-02-20,False
Nemanja Matić,Manchester United,26.0,2022-02-20,False
Anthony Elanga,Manchester United,26.0,2022-02-20,False
José Sá,Wolverhampton Wanderers,26.0,2022-02-20,True
Rayan Aït Nouri,Wolverhampton Wanderers,26.0,2022-02-20,True
Rúben Neves,Wolverhampton Wanderers,26.0,2022-02-20,True
Raúl Jiménez,Wolverhampton Wanderers,26.0,2022-02-20,True
Daniel Podence,Wolverhampton Wanderers,26.0,2022-02-20,True
Conor Coady,Wolverhampton Wanderers,26.0,2022-02-20,True
Nélson Semedo,Wolverhampton Wanderers,26.0,2022-02-20,True
Max Kilman,Wolverhampton Wanderers,26.0,2022-02-20,True
Romain Saïss,Wolverhampton Wanderers,26.0,2022-02-20,True
João Moutinho,Wolverhampton Wanderers,26.0,2022-02-20,True
Leander Dendoncker,Wolverhampton Wanderers,26.0,2022-02-20,True
John Ruddy,Wolverhampton Wanderers,26.0,2022-02-20,False
Fernando Marçal,Wolverhampton Wanderers,26.0,2022-02-20,False
Pedro Neto,Wolverhampton Wanderers,26.0,2022-02-20,False
Francisco Trincão,Wolverhampton Wanderers,26.0,2022-02-20,False
Fábio Silva,Wolverhampton Wanderers,26.0,2022-02-20,False
Jonny Castro,Wolverhampton Wanderers,26.0,2022-02-20,False
Toti Gomes,Wolverhampton Wanderers,26.0,2022-02-20,False
Hwang Hee-chan,Wolverhampton Wanderers,26.0,2022-02-20,False
Luke Cundle,Wolverhampton Wanderers,26.0,2022-02-20,False
Kasper Schmeichel,Leicester City,26.0,2022-02-20,True
Çağlar Söyüncü,Leicester City,26.0,2022-02-20,True
Youri Tielemans,Leicester City,26.0,2022-02-20,True
Marc Albrighton,Leicester City,26.0,2022-02-20,True
Daniel Amartey,Leicester City,26.0,2022-02-20,True
Ricardo Pereira,Leicester City,26.0,2022-02-20,True
Kiernan Dewsbury-Hall,Leicester City,26.0,2022-02-20,True
Wilfred Ndidi,Leicester City,26.0,2022-02-20,True
Patson Daka,Leicester City,26.0,2022-02-20,True
Luke Thomas,Leicester City,26.0,2022-02-20,True
Ademola Lookman,Leicester City,26.0,2022-02-20,True
Danny Ward,Leicester City,26.0,2022-02-20,False
Eldin Jakupović,Leicester City,26.0,2022-02-20,False
James Maddison,Leicester City,26.0,2022-02-20,False
Kelechi Iheanacho,Leicester City,26.0,2022-02-20,False
Ayoze Pérez,Leicester City,26.0,2022-02-20,False
Hamza Choudhury,Leicester City,26.0,2022-02-20,False
Jannik Vestergaard,Leicester City,26.0,2022-02-20,False
Nampalys Mendy,Leicester City,26.0,2022-02-20,False
Boubakary Soumaré,Leicester City,26.0,2022-02-20,False
Nick Pope,Burnley,13.0,2022-02-23,True
Jack Cork,Burnley,13.0,2022-02-23,True
James Tarkowski,Burnley,13.0,2022-02-23,True
Ben Mee,Burnley,13.0,2022-02-23,True
Josh Brownhill,Burnley,13.0,2022-02-23,True
Wout Weghorst,Burnley,13.0,2022-02-23,True
Dwight McNeil,Burnley,13.0,2022-02-23,True
Connor Roberts,Burnley,13.0,2022-02-23,True
Aaron Lennon,Burnley,13.0,2022-02-23,True
Jay Rodriguez,Burnley,13.0,2022-02-23,True
Erik Pieters,Burnley,13.0,2022-02-23,True
Wayne Hennessey,Burnley,13.0,2022-02-23,False
Matthew Lowton,Burnley,13.0,2022-02-23,False
Ashley Barnes,Burnley,13.0,2022-02-23,False
Dale Stephens,Burnley,13.0,2022-02-23,False
Nathan Collins,Burnley,13.0,2022-02-23,False
Phil Bardsley,Burnley,13.0,2022-02-23,False
Kevin Long,Burnley,13.0,2022-02-23,False
Bobby Thomas,Burnley,13.0,2022-02-23,False
Lewis Richardson,Burnley,13.0,2022-02-23,False
Hugo Lloris,Tottenham Hotspur,13.0,2022-02-23,True
Cristian Romero,Tottenham Hotspur,13.0,2022-02-23,True
Pierre Højbjerg,Tottenham Hotspur,13.0,2022-02-23,True
Son Heung-min,Tottenham Hotspur,13.0,2022-02-23,True
Harry Kane,Tottenham Hotspur,13.0,2022-02-23,True
Emerson,Tottenham Hotspur,13.0,2022-02-23,True
Eric Dier,Tottenham Hotspur,13.0,2022-02-23,True
Ryan Sessegnon,Tottenham Hotspur,13.0,2022-02-23,True
Dejan Kulusevski,Tottenham Hotspur,13.0,2022-02-23,True
Rodrigo Bentancur,Tottenham Hotspur,13.0,2022-02-23,True
Ben Davies,Tottenham Hotspur,13.0,2022-02-23,True
Brandon Austin,Tottenham Hotspur,13.0,2022-02-23,False
Matt Doherty,Tottenham Hotspur,13.0,2022-02-23,False
Sergio Reguilón,Tottenham Hotspur,13.0,2022-02-23,False
Davinson Sánchez,Tottenham Hotspur,13.0,2022-02-23,False
Harry Winks,Tottenham Hotspur,13.0,2022-02-23,False
Joe Rodon,Tottenham Hotspur,13.0,2022-02-23,False
Steven Bergwijn,Tottenham Hotspur,13.0,2022-02-23,False
Lucas Moura,Tottenham Hotspur,13.0,2022-02-23,False
Dane Scarlett,Tottenham Hotspur,13.0,2022-02-23,False
Ben Foster,Watford,18.0,2022-02-23,True
Imran Louza,Watford,18.0,2022-02-23,True
Joshua King,Watford,18.0,2022-02-23,True
Tom Cleverley,Watford,18.0,2022-02-23,True
Hassane Kamara,Watford,18.0,2022-02-23,True
Craig Cathcart,Watford,18.0,2022-02-23,True
Moussa Sissoko,Watford,18.0,2022-02-23,True
Kiko Femenía,Watford,18.0,2022-02-23,True
Samir Santos,Watford,18.0,2022-02-23,True
Ismaila Sarr,Watford,18.0,2022-02-23,True
Emmanuel Dennis,Watford,18.0,2022-02-23,True
Daniel Bachmann,Watford,18.0,2022-02-23,False
Jeremy Ngakia,Watford,18.0,2022-02-23,False
William Troost-Ekong,Watford,18.0,2022-02-23,False
Adam Masina,Watford,18.0,2022-02-23,False
Ken Sema,Watford,18.0,2022-02-23,False
Christian Kabasele,Watford,18.0,2022-02-23,False
Samuel Kalu,Watford,18.0,2022-02-23,False
Cucho,Watford,18.0,2022-02-23,False
Edo Kayembe,Watford,18.0,2022-02-23,False
Jack Butland,Crystal Palace,18.0,2022-02-23,True
Tyrick Mitchell,Crystal Palace,18.0,2022-02-23,True
Marc Guéhi,Crystal Palace,18.0,2022-02-23,True
Michael Olise,Crystal Palace,18.0,2022-02-23,True
Cheikhou Kouyaté,Crystal Palace,18.0,2022-02-23,True
Wilfried Zaha,Crystal Palace,18.0,2022-02-23,True
Will Hughes,Crystal Palace,18.0,2022-02-23,True
Jean-Philippe Mateta,Crystal Palace,18.0,2022-02-23,True
Joachim Andersen,Crystal Palace,18.0,2022-02-23,True
Nathaniel Clyne,Crystal Palace,18.0,2022-02-23,True
Conor Gallagher,Crystal Palace,18.0,2022-02-23,True
Remi Matthews,Crystal Palace,18.0,2022-02-23,False
Luka Milivojević,Crystal Palace,18.0,2022-02-23,False
Jordan Ayew,Crystal Palace,18.0,2022-02-23,False
Eberechi Eze,Crystal Palace,18.0,2022-02-23,False
Jeffrey Schlupp,Crystal Palace,18.0,2022-02-23,False
James McArthur,Crystal Palace,18.0,2022-02-23,False
Christian Benteke,Crystal Palace,18.0,2022-02-23,False
Odsonne Édouard,Crystal Palace,18.0,2022-02-23,False
Martin Kelly,Crystal Palace,18.0,2022-02-23,False
Alisson,Liverpool,19.0,2022-02-23,True
Fabinho,Liverpool,19.0,2022-02-23,True
Virgil van Dijk,Liverpool,19.0,2022-02-23,True
Thiago Alcántara,Liverpool,19.0,2022-02-23,True
Sadio Mané,Liverpool,19.0,2022-02-23,True
Mohamed Salah,Liverpool,19.0,2022-02-23,True
Curtis Jones,Liverpool,19.0,2022-02-23,True
Luis Díaz,Liverpool,19.0,2022-02-23,True
Andrew Robertson,Liverpool,19.0,2022-02-23,True
Joël Matip,Liverpool,19.0,2022-02-23,True
Trent Alexander-Arnold,Liverpool,19.0,2022-02-23,True
Caoimhín Kelleher,Liverpool,19.0,2022-02-23,False
Ibrahima Konaté,Liverpool,19.0,2022-02-23,False
James Milner,Liverpool,19.0,2022-02-23,False
Naby Keïta,Liverpool,19.0,2022-02-23,False
Jordan Henderson,Liverpool,19.0,2022-02-23,False
Alex Oxlade-Chamberlain,Liverpool,19.0,2022-02-23,False
Takumi Minamino,Liverpool,19.0,2022-02-23,False
Kostas Tsimikas,Liverpool,19.0,2022-02-23,False
Divock Origi,Liverpool,19.0,2022-02-23,False
Illan Meslier,Leeds United,19.0,2022-02-23,True
Luke Ayling,Leeds United,19.0,2022-02-23,True
Junior Firpo,Leeds United,19.0,2022-02-23,True
Adam Forshaw,Leeds United,19.0,2022-02-23,True
Raphinha,Leeds United,19.0,2022-02-23,True
Stuart Dallas,Leeds United,19.0,2022-02-23,True
Rodrigo,Leeds United,19.0,2022-02-23,True
Daniel James,Leeds United,19.0,2022-02-23,True
Pascal Struijk,Leeds United,19.0,2022-02-23,True
Jack Harrison,Leeds United,19.0,2022-02-23,True
Mateusz Klich,Leeds United,19.0,2022-02-23,True
Kristoffer Klaesson,Leeds United,19.0,2022-02-23,False
Tyler Roberts,Leeds United,19.0,2022-02-23,False
Lewis Bate,Leeds United,19.0,2022-02-23,False
Joe Gelhardt,Leeds United,19.0,2022-02-23,False
Charlie Cresswell,Leeds United,19.0,2022-02-23,False
Crysencio Summerville,Leeds United,19.0,2022-02-23,False
Liam McCarron,Leeds United,19.0,2022-02-23,False
Jamie Shackleton,Leeds United,19.0,2022-02-23,False
Nohan Kenneh,Leeds United,19.0,2022-02-23,False
Aaron Ramsdale,Arsenal,20.0,2022-02-24,True
Kieran Tierney,Arsenal,20.0,2022-02-24,True
Ben White,Arsenal,20.0,2022-02-24,True
Thomas Partey,Arsenal,20.0,2022-02-24,True
Gabriel Dos Santos,Arsenal,20.0,2022-02-24,True
Bukayo Saka,Arsenal,20.0,2022-02-24,True
Martin Ødegaard,Arsenal,20.0,2022-02-24,True
Alexandre Lacazette,Arsenal,20.0,2022-02-24,True
Cédric Soares,Arsenal,20.0,2022-02-24,True
Granit Xhaka,Arsenal,20.0,2022-02-24,True
Martinelli,Arsenal,20.0,2022-02-24,True
Bernd Leno,Arsenal,20.0,2022-02-24,False
Rob Holding,Arsenal,20.0,2022-02-24,False
Nicolas Pépé,Arsenal,20.0,2022-02-24,False
Nuno Tavares,Arsenal,20.0,2022-02-24,False
Albert Sambi Lokonga,Arsenal,20.0,2022-02-24,False
Mohamed Elneny,Arsenal,20.0,2022-02-24,False
Eddie Nketiah,Arsenal,20.0,2022-02-24,False
Zak Swanson,Arsenal,20.0,2022-02-24,False
Omari Hutchinson,Arsenal,20.0,2022-02-24,False
José Sá,Wolverhampton Wanderers,20.0,2022-02-24,True
Rayan Aït Nouri,Wolverhampton Wanderers,20.0,2022-02-24,True
Rúben Neves,Wolverhampton Wanderers,20.0,2022-02-24,True
Raúl Jiménez,Wolverhampton Wanderers,20.0,2022-02-24,True
Daniel Podence,Wolverhampton Wanderers,20.0,2022-02-24,True
Conor Coady,Wolverhampton Wanderers,20.0,2022-02-24,True
Nélson Semedo,Wolverhampton Wanderers,20.0,2022-02-24,True
Max Kilman,Wolverhampton Wanderers,20.0,2022-02-24,True
Hwang Hee-chan,Wolverhampton Wanderers,20.0,2022-02-24,True
Romain Saïss,Wolverhampton Wanderers,20.0,2022-02-24,True
João Moutinho,Wolverhampton Wanderers,20.0,2022-02-24,True
John Ruddy,Wolverhampton Wanderers,20.0,2022-02-24,False
Fernando Marçal,Wolverhampton Wanderers,20.0,2022-02-24,False
Pedro Neto,Wolverhampton Wanderers,20.0,2022-02-24,False
Francisco Trincão,Wolverhampton Wanderers,20.0,2022-02-24,False
Fábio Silva,Wolverhampton Wanderers,20.0,2022-02-24,False
Jonny Castro,Wolverhampton Wanderers,20.0,2022-02-24,False
Toti Gomes,Wolverhampton Wanderers,20.0,2022-02-24,False
Leander Dendoncker,Wolverhampton Wanderers,20.0,2022-02-24,False
Luke Cundle,Wolverhampton Wanderers,20.0,2022-02-24,False
Fraser Forster,Southampton,27.0,2022-02-25,True
Kyle Walker-Peters,Southampton,27.0,2022-02-25,True
Oriol Romeu,Southampton,27.0,2022-02-25,True
James Ward-Prowse,Southampton,27.0,2022-02-25,True
Che Adams,Southampton,27.0,2022-02-25,True
Stuart Armstrong,Southampton,27.0,2022-02-25,True
Armando Broja,Southampton,27.0,2022-02-25,True
Valentino Livramento,Southampton,27.0,2022-02-25,True
Mohammed Salisu,Southampton,27.0,2022-02-25,True
Mohamed Elyounoussi,Southampton,27.0,2022-02-25,True
Jan Bednarek,Southampton,27.0,2022-02-25,True
Harry Lewis,Southampton,27.0,2022-02-25,False
Jack Stephens,Southampton,27.0,2022-02-25,False
Shane Long,Southampton,27.0,2022-02-25,False
Adam Armstrong,Southampton,27.0,2022-02-25,False
Romain Perraud,Southampton,27.0,2022-02-25,False
Moussa Djenepo,Southampton,27.0,2022-02-25,False
Ibrahima Diallo,Southampton,27.0,2022-02-25,False
Theo Walcott,Southampton,27.0,2022-02-25,False
Yan Valery,Southampton,27.0,2022-02-25,False
Angus Gunn,Norwich City,27.0,2022-02-25,True
Max Aarons,Norwich City,27.0,2022-02-25,True
Ben Gibson,Norwich City,27.0,2022-02-25,True
Grant Hanley,Norwich City,27.0,2022-02-25,True
Billy Gilmour,Norwich City,27.0,2022-02-25,True
Mathias Normann,Norwich City,27.0,2022-02-25,True
Milot Rashica,Norwich City,27.0,2022-02-25,True
Brandon Williams,Norwich City,27.0,2022-02-25,True
Teemu Pukki,Norwich City,27.0,2022-02-25,True
Kenny McLean,Norwich City,27.0,2022-02-25,True
Josh Sargent,Norwich City,27.0,2022-02-25,True
Tim Krul,Norwich City,27.0,2022-02-25,False
Sam Byram,Norwich City,27.0,2022-02-25,False
Christoph Zimmermann,Norwich City,27.0,2022-02-25,False
Lukas Rupp,Norwich City,27.0,2022-02-25,False
Kieran Dowell,Norwich City,27.0,2022-02-25,False
Przemysław Płacheta,Norwich City,27.0,2022-02-25,False
Pierre Lees-Melou,Norwich City,27.0,2022-02-25,False
Dimitris Giannoulis,Norwich City,27.0,2022-02-25,False
Jon Rowe,Norwich City,27.0,2022-02-25,False
Illan Meslier,Leeds United,27.0,2022-02-26,True
Luke Ayling,Leeds United,27.0,2022-02-26,True
Junior Firpo,Leeds United,27.0,2022-02-26,True
Adam Forshaw,Leeds United,27.0,2022-02-26,True
Robin Koch,Leeds United,27.0,2022-02-26,True
Raphinha,Leeds United,27.0,2022-02-26,True
Diego Llorente,Leeds United,27.0,2022-02-26,True
Stuart Dallas,Leeds United,27.0,2022-02-26,True
Daniel James,Leeds United,27.0,2022-02-26,True
Pascal Struijk,Leeds United,27.0,2022-02-26,True
Jack Harrison,Leeds United,27.0,2022-02-26,True
Kristoffer Klaesson,Leeds United,27.0,2022-02-26,False
Tyler Roberts,Leeds United,27.0,2022-02-26,False
Rodrigo,Leeds United,27.0,2022-02-26,False
Joe Gelhardt,Leeds United,27.0,2022-02-26,False
Charlie Cresswell,Leeds United,27.0,2022-02-26,False
Crysencio Summerville,Leeds United,27.0,2022-02-26,False
Mateusz Klich,Leeds United,27.0,2022-02-26,False
Jamie Shackleton,Leeds United,27.0,2022-02-26,False
Nohan Kenneh,Leeds United,27.0,2022-02-26,False
Hugo Lloris,Tottenham Hotspur,27.0,2022-02-26,True
Matt Doherty,Tottenham Hotspur,27.0,2022-02-26,True
Cristian Romero,Tottenham Hotspur,27.0,2022-02-26,True
Pierre Højbjerg,Tottenham Hotspur,27.0,2022-02-26,True
Son Heung-min,Tottenham Hotspur,27.0,2022-02-26,True
Harry Winks,Tottenham Hotspur,27.0,2022-02-26,True
Harry Kane,Tottenham Hotspur,27.0,2022-02-26,True
Eric Dier,Tottenham Hotspur,27.0,2022-02-26,True
Ryan Sessegnon,Tottenham Hotspur,27.0,2022-02-26,True
Dejan Kulusevski,Tottenham Hotspur,27.0,2022-02-26,True
Ben Davies,Tottenham Hotspur,27.0,2022-02-26,True
Brandon Austin,Tottenham Hotspur,27.0,2022-02-26,False
Sergio Reguilón,Tottenham Hotspur,27.0,2022-02-26,False
Davinson Sánchez,Tottenham Hotspur,27.0,2022-02-26,False
Emerson,Tottenham Hotspur,27.0,2022-02-26,False
Joe Rodon,Tottenham Hotspur,27.0,2022-02-26,False
Steven Bergwijn,Tottenham Hotspur,27.0,2022-02-26,False
Harvey White,Tottenham Hotspur,27.0,2022-02-26,False
Dane Scarlett,Tottenham Hotspur,27.0,2022-02-26,False
Alfie Devine,Tottenham Hotspur,27.0,2022-02-26,False
Jack Butland,Crystal Palace,27.0,2022-02-26,True
Tyrick Mitchell,Crystal Palace,27.0,2022-02-26,True
Luka Milivojević,Crystal Palace,27.0,2022-02-26,True
Marc Guéhi,Crystal Palace,27.0,2022-02-26,True
Michael Olise,Crystal Palace,27.0,2022-02-26,True
Wilfried Zaha,Crystal Palace,27.0,2022-02-26,True
Jeffrey Schlupp,Crystal Palace,27.0,2022-02-26,True
Joachim Andersen,Crystal Palace,27.0,2022-02-26,True
Nathaniel Clyne,Crystal Palace,27.0,2022-02-26,True
James McArthur,Crystal Palace,27.0,2022-02-26,True
Conor Gallagher,Crystal Palace,27.0,2022-02-26,True
Vicente Guaita,Crystal Palace,27.0,2022-02-26,False
Cheikhou Kouyaté,Crystal Palace,27.0,2022-02-26,False
Jordan Ayew,Crystal Palace,27.0,2022-02-26,False
Eberechi Eze,Crystal Palace,27.0,2022-02-26,False
Will Hughes,Crystal Palace,27.0,2022-02-26,False
Jean-Philippe Mateta,Crystal Palace,27.0,2022-02-26,False
Christian Benteke,Crystal Palace,27.0,2022-02-26,False
Odsonne Édouard,Crystal Palace,27.0,2022-02-26,False
Martin Kelly,Crystal Palace,27.0,2022-02-26,False
Nick Pope,Burnley,27.0,2022-02-26,True
Jack Cork,Burnley,27.0,2022-02-26,True
James Tarkowski,Burnley,27.0,2022-02-26,True
Ben Mee,Burnley,27.0,2022-02-26,True
Josh Brownhill,Burnley,27.0,2022-02-26,True
Wout Weghorst,Burnley,27.0,2022-02-26,True
Dwight McNeil,Burnley,27.0,2022-02-26,True
Connor Roberts,Burnley,27.0,2022-02-26,True
Aaron Lennon,Burnley,27.0,2022-02-26,True
Jay Rodriguez,Burnley,27.0,2022-02-26,True
Erik Pieters,Burnley,27.0,2022-02-26,True
Wayne Hennessey,Burnley,27.0,2022-02-26,False
Matthew Lowton,Burnley,27.0,2022-02-26,False
Charlie Taylor,Burnley,27.0,2022-02-26,False
Ashley Barnes,Burnley,27.0,2022-02-26,False
Ashley Westwood,Burnley,27.0,2022-02-26,False
Maxwel Cornet,Burnley,27.0,2022-02-26,False
Nathan Collins,Burnley,27.0,2022-02-26,False
Phil Bardsley,Burnley,27.0,2022-02-26,False
Kevin Long,Burnley,27.0,2022-02-26,False
Robert Sánchez,Brighton & Hove Albion,27.0,2022-02-26,True
Tariq Lamptey,Brighton & Hove Albion,27.0,2022-02-26,True
Marc Cucurella,Brighton & Hove Albion,27.0,2022-02-26,True
Lewis Dunk,Brighton & Hove Albion,27.0,2022-02-26,True
Yves Bissouma,Brighton & Hove Albion,27.0,2022-02-26,True
Neal Maupay,Brighton & Hove Albion,27.0,2022-02-26,True
Alexis Mac Allister,Brighton & Hove Albion,27.0,2022-02-26,True
Leandro Trossard,Brighton & Hove Albion,27.0,2022-02-26,True
Jakub Moder,Brighton & Hove Albion,27.0,2022-02-26,True
Solly March,Brighton & Hove Albion,27.0,2022-02-26,True
Joël Veltman,Brighton & Hove Albion,27.0,2022-02-26,True
Jason Steele,Brighton & Hove Albion,27.0,2022-02-26,False
Pascal Groß,Brighton & Hove Albion,27.0,2022-02-26,False
Steven Alzate,Brighton & Hove Albion,27.0,2022-02-26,False
Danny Welbeck,Brighton & Hove Albion,27.0,2022-02-26,False
Shane Duffy,Brighton & Hove Albion,27.0,2022-02-26,False
Moisés Caicedo,Brighton & Hove Albion,27.0,2022-02-26,False
Marc Leonard,Brighton & Hove Albion,27.0,2022-02-26,False
Odeluga Offiah,Brighton & Hove Albion,27.0,2022-02-26,False
Evan Ferguson,Brighton & Hove Albion,27.0,2022-02-26,False
Emiliano Martínez,Aston Villa,27.0,2022-02-26,True
Matty Cash,Aston Villa,27.0,2022-02-26,True
Ezri Konsa,Aston Villa,27.0,2022-02-26,True
Tyrone Mings,Aston Villa,27.0,2022-02-26,True
Douglas Luiz,Aston Villa,27.0,2022-02-26,True
John McGinn,Aston Villa,27.0,2022-02-26,True
Ollie Watkins,Aston Villa,27.0,2022-02-26,True
Danny Ings,Aston Villa,27.0,2022-02-26,True
Philippe Coutinho,Aston Villa,27.0,2022-02-26,True
Lucas Digne,Aston Villa,27.0,2022-02-26,True
Jacob Ramsey,Aston Villa,27.0,2022-02-26,True
Robin Olsen,Aston Villa,27.0,2022-02-26,False
Morgan Sanson,Aston Villa,27.0,2022-02-26,False
Emi Buendía,Aston Villa,27.0,2022-02-26,False
Calum Chambers,Aston Villa,27.0,2022-02-26,False
Ashley Young,Aston Villa,27.0,2022-02-26,False
Kortney Hause,Aston Villa,27.0,2022-02-26,False
Leon Bailey,Aston Villa,27.0,2022-02-26,False
Tim Iroegbunam,Aston Villa,27.0,2022-02-26,False
Tommi O'Reilly,Aston Villa,27.0,2022-02-26,False
David de Gea,Manchester United,27.0,2022-02-26,True
Victor Lindelöf,Manchester United,27.0,2022-02-26,True
Paul Pogba,Manchester United,27.0,2022-02-26,True
Cristiano Ronaldo,Manchester United,27.0,2022-02-26,True
Fred,Manchester United,27.0,2022-02-26,True
Bruno Fernandes,Manchester United,27.0,2022-02-26,True
Raphaël Varane,Manchester United,27.0,2022-02-26,True
Alex Telles,Manchester United,27.0,2022-02-26,True
Aaron Wan-Bissaka,Manchester United,27.0,2022-02-26,True
Nemanja Matić,Manchester United,27.0,2022-02-26,True
Anthony Elanga,Manchester United,27.0,2022-02-26,True
Dean Henderson,Manchester United,27.0,2022-02-26,False
Phil Jones,Manchester United,27.0,2022-02-26,False
Harry Maguire,Manchester United,27.0,2022-02-26,False
Juan Mata,Manchester United,27.0,2022-02-26,False
Marcus Rashford,Manchester United,27.0,2022-02-26,False
Jesse Lingard,Manchester United,27.0,2022-02-26,False
Diogo Dalot,Manchester United,27.0,2022-02-26,False
Luke Shaw,Manchester United,27.0,2022-02-26,False
Jadon Sancho,Manchester United,27.0,2022-02-26,False
Ben Foster,Watford,27.0,2022-02-26,True
Jeremy Ngakia,Watford,27.0,2022-02-26,True
Imran Louza,Watford,27.0,2022-02-26,True
Joshua King,Watford,27.0,2022-02-26,True
Tom Cleverley,Watford,27.0,2022-02-26,True
Hassane Kamara,Watford,27.0,2022-02-26,True
Craig Cathcart,Watford,27.0,2022-02-26,True
Moussa Sissoko,Watford,27.0,2022-02-26,True
