player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Roberto Pereyra,37.0,ar ARG,LM,27-216,86.0,2.0,0.0,53.0,5.0,0.0,0.0,4.0,2.0,4.0,1.0,4.0,0.0,0.3,0.0,36.0,75.0,3.0,10.0,2.0,5.0, (Matchweek 1)
Kiko Femenía,21.0,es ESP,LM,27-190,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Will Hughes,19.0,eng ENG,RM,23-116,80.0,0.0,0.0,42.0,1.0,0.0,0.0,3.0,0.0,14.0,5.0,1.0,3.0,0.1,0.0,25.0,76.0,2.0,2.0,0.0,0.0, (Matchweek 1)
Ken Sema,12.0,se SWE,RM,24-315,10.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,6.0,83.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Étienne Capoue,29.0,fr FRA,DM,30-031,90.0,0.0,0.0,66.0,2.0,0.0,0.0,3.0,1.0,20.0,5.0,4.0,0.0,0.1,0.0,52.0,80.8,8.0,9.0,0.0,0.0, (Matchweek 1)
Abdoulaye Doucouré,16.0,ml MLI,DM,25-222,90.0,0.0,0.0,70.0,3.0,1.0,0.0,0.0,0.0,16.0,1.0,2.0,0.0,0.0,0.1,64.0,81.3,1.0,5.0,1.0,2.0, (Matchweek 1)
José Holebas,25.0,gr GRE,LB,34-045,90.0,0.0,2.0,59.0,5.0,2.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.1,0.4,50.0,72.0,2.0,2.0,0.0,0.0, (Matchweek 1)
Christian Kabasele,27.0,be BEL,CB,27-168,90.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,1.0,0.2,0.0,44.0,75.0,3.0,0.0,1.0,1.0, (Matchweek 1)
Craig Cathcart,15.0,nir NIR,CB,29-186,90.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,53.0,81.1,2.0,1.0,0.0,0.0, (Matchweek 1)
Daryl Janmaat,2.0,nl NED,RB,29-020,90.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,9.0,3.0,0.1,0.0,48.0,64.6,6.0,3.0,0.0,1.0, (Matchweek 1)
Ben Foster,26.0,eng ENG,GK,35-130,90.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.0,61.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Glenn Murray,17.0,eng ENG,FW,34-320,90.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,16.0,68.8,2.0,1.0,0.0,1.0, (Matchweek 1)
Pascal Groß,13.0,de GER,AM,27-057,59.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,21.0,76.2,1.0,1.0,0.0,0.0, (Matchweek 1)
Yves Bissouma,8.0,ml MLI,AM,21-346,31.0,0.0,0.0,13.0,3.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.1,0.0,10.0,70.0,1.0,3.0,4.0,4.0, (Matchweek 1)
Solly March,20.0,eng ENG,LM,24-022,70.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,31.0,67.7,3.0,5.0,1.0,2.0, (Matchweek 1)
Alireza Jahanbakhsh,16.0,ir IRN,RM,25-000,20.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,2.0,1.0,1.0,1.0, (Matchweek 1)
Davy Pröpper,24.0,nl NED,CM,26-343,90.0,0.0,0.0,59.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,4.0,3.0,0.0,0.0,41.0,78.0,6.0,1.0,0.0,1.0, (Matchweek 1)
Dale Stephens,6.0,eng ENG,CM,29-060,90.0,0.0,0.0,63.0,2.0,0.0,0.0,1.0,0.0,21.0,2.0,2.0,4.0,0.0,0.0,53.0,83.0,2.0,4.0,0.0,0.0, (Matchweek 1)
Anthony Knockaert,11.0,fr FRA,"RM,LM",26-264,90.0,0.0,0.0,48.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,36.0,58.3,1.0,5.0,2.0,4.0, (Matchweek 1)
Bernardo,30.0,br BRA,"RB,LB",23-089,90.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,16.0,3.0,4.0,5.0,0.0,0.0,52.0,80.8,3.0,4.0,0.0,0.0, (Matchweek 1)
Lewis Dunk,5.0,eng ENG,CB,26-263,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,44.0,77.3,1.0,0.0,0.0,0.0, (Matchweek 1)
Shane Duffy,4.0,ie IRL,CB,26-222,90.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,47.0,76.6,5.0,0.0,0.0,0.0, (Matchweek 1)
Bruno,2.0,es ESP,RB,37-314,25.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.0,91.7,3.0,2.0,0.0,0.0, (Matchweek 1)
Gaëtan Bong,3.0,cm CMR,LB,30-108,65.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,35.0,74.3,2.0,0.0,0.0,0.0, (Matchweek 1)
Mathew Ryan,1.0,au AUS,GK,26-125,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Steve Mounié,24.0,bj BEN,FW,23-316,90.0,0.0,0.0,42.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,1.0,0.0,0.1,0.0,30.0,56.7,3.0,3.0,1.0,2.0, (Matchweek 1)
Alex Pritchard,21.0,eng ENG,AM,25-100,45.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,10.0,70.0,1.0,2.0,1.0,4.0, (Matchweek 1)
Laurent Depoitre,20.0,be BEL,FW,29-247,45.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,1.0,16.0,1.0,0.0,0.0,0.2,0.0,13.0,61.5,0.0,1.0,0.0,1.0, (Matchweek 1)
Philip Billing,8.0,dk DEN,CM,22-061,90.0,0.0,0.0,49.0,2.0,0.0,0.0,2.0,0.0,39.0,5.0,4.0,1.0,0.0,0.0,37.0,78.4,4.0,1.0,1.0,2.0, (Matchweek 1)
Aaron Mooy,10.0,au AUS,CM,27-330,90.0,0.0,0.0,64.0,2.0,0.0,0.0,0.0,0.0,26.0,5.0,3.0,0.0,0.0,0.0,55.0,72.7,6.0,4.0,1.0,1.0, (Matchweek 1)
Jonathan Hogg,6.0,eng ENG,DM,29-248,90.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,41.0,1.0,6.0,4.0,0.0,0.0,45.0,88.9,2.0,0.0,1.0,1.0, (Matchweek 1)
Chris Löwe,15.0,de GER,WB,29-117,70.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,31.0,67.7,4.0,3.0,0.0,0.0, (Matchweek 1)
Adama Diakhaby,11.0,fr FRA,WB,22-037,20.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,5.0,80.0,0.0,0.0,0.0,1.0, (Matchweek 1)
Florent Hadergjonaj,33.0,xk KVX,WB,24-011,90.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,33.0,4.0,0.0,1.0,0.0,0.1,51.0,64.7,6.0,1.0,1.0,3.0, (Matchweek 1)
Terence Kongolo,5.0,nl NED,CB,24-178,90.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0,3.0,0.0,0.0,0.0,29.0,72.4,2.0,0.0,0.0,0.0, (Matchweek 1)
Christopher Schindler,26.0,de GER,CB,28-104,90.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,5.0,0.0,0.0,29.0,86.2,3.0,2.0,0.0,0.0, (Matchweek 1)
Mathias Jørgensen,25.0,dk DEN,CB,28-110,90.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,3.0,1.0,0.0,0.1,40.0,82.5,2.0,2.0,0.0,0.0, (Matchweek 1)
Ben Hamer,12.0,eng ENG,GK,30-264,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,55.8,0.0,0.0,0.0,0.0, (Matchweek 1)
Álvaro Morata,29.0,es ESP,FW,25-292,90.0,0.0,0.0,40.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,0.3,0.0,26.0,65.4,1.0,2.0,2.0,3.0, (Matchweek 1)
Willian,22.0,br BRA,LW,30-002,75.0,0.0,1.0,46.0,4.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.3,33.0,81.8,2.0,7.0,2.0,3.0, (Matchweek 1)
Eden Hazard,10.0,be BEL,LW,27-216,15.0,0.0,1.0,26.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.3,23.0,87.0,3.0,2.0,3.0,4.0, (Matchweek 1)
Pedro,11.0,es ESP,RW,31-014,80.0,1.0,0.0,59.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,0.3,0.0,51.0,82.4,3.0,5.0,4.0,4.0, (Matchweek 1)
Victor Moses,15.0,ng NGA,RW,27-242,10.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,4.0,100.0,1.0,0.0,0.0,0.0, (Matchweek 1)
Ross Barkley,8.0,eng ENG,CM,24-249,67.0,0.0,0.0,55.0,2.0,1.0,0.0,1.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,42.0,90.5,4.0,2.0,4.0,4.0, (Matchweek 1)
Ruben Loftus-Cheek,12.0,eng ENG,CM,22-200,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,9.0,100.0,0.0,2.0,1.0,2.0, (Matchweek 1)
N'Golo Kanté,7.0,fr FRA,CM,27-135,90.0,1.0,0.0,67.0,0.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,1.0,0.2,0.0,57.0,82.5,1.0,3.0,0.0,0.0, (Matchweek 1)
Jorginho,5.0,it ITA,DM,26-234,90.0,1.0,0.0,77.0,1.0,0.0,1.0,0.0,0.0,17.0,2.0,0.0,1.0,0.8,0.0,66.0,93.9,8.0,1.0,1.0,1.0, (Matchweek 1)
Marcos Alonso,3.0,es ESP,LB,27-226,90.0,0.0,0.0,101.0,2.0,1.0,0.0,3.0,0.0,11.0,3.0,0.0,0.0,0.2,0.1,88.0,90.9,6.0,13.0,2.0,3.0, (Matchweek 1)
David Luiz,30.0,br BRA,CB,31-111,90.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,92.0,93.5,6.0,6.0,1.0,1.0, (Matchweek 1)
Antonio Rüdiger,2.0,de GER,CB,25-161,90.0,0.0,0.0,83.0,3.0,0.0,0.0,2.0,1.0,10.0,4.0,0.0,1.0,0.1,0.0,74.0,93.2,5.0,4.0,0.0,0.0, (Matchweek 1)
César Azpilicueta,28.0,es ESP,RB,28-348,90.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,94.0,87.2,2.0,6.0,2.0,3.0, (Matchweek 1)
Kepa Arrizabalaga,1.0,es ESP,GK,23-312,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Raúl Jiménez,9.0,mx MEX,"FW,RW",27-098,90.0,1.0,0.0,54.0,1.0,0.0,0.0,3.0,2.0,8.0,0.0,3.0,0.0,0.7,0.0,38.0,76.3,4.0,2.0,1.0,3.0, (Matchweek 1)
Diogo Jota,18.0,pt POR,LW,21-250,90.0,0.0,0.0,48.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,32.0,75.0,2.0,8.0,2.0,6.0, (Matchweek 1)
Hélder Costa,10.0,ao ANG,RW,24-211,70.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,17.0,76.5,0.0,2.0,1.0,1.0, (Matchweek 1)
Léo Bonatini,33.0,br BRA,FW,24-136,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.5,0.0,1.0,0.0,1.0, (Matchweek 1)
Rúben Neves,8.0,pt POR,CM,21-151,90.0,1.0,1.0,104.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,2.0,1.0,0.1,0.2,94.0,81.9,11.0,13.0,0.0,3.0, (Matchweek 1)
João Moutinho,28.0,pt POR,CM,31-337,84.0,0.0,0.0,75.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,72.0,87.5,8.0,5.0,0.0,0.0, (Matchweek 1)
Morgan Gibbs-White,17.0,eng ENG,CM,18-196,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,85.7,0.0,3.0,0.0,0.0, (Matchweek 1)
Jonny Castro,19.0,es ESP,WB,24-161,75.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0,43.0,76.7,1.0,4.0,0.0,0.0, (Matchweek 1)
Rúben Vinagre,29.0,pt POR,WB,19-124,15.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,71.4,0.0,1.0,1.0,2.0, (Matchweek 1)
Matt Doherty,2.0,ie IRL,WB,26-207,90.0,0.0,0.0,75.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,59.0,74.6,5.0,4.0,0.0,1.0, (Matchweek 1)
Willy Boly,15.0,ci CIV,CB,27-189,90.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,68.0,85.3,4.0,13.0,0.0,0.0, (Matchweek 1)
Conor Coady,16.0,eng ENG,CB,25-167,90.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,96.7,0.0,4.0,0.0,0.0, (Matchweek 1)
Ryan Bennett,5.0,eng ENG,CB,28-158,90.0,0.0,0.0,79.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.4,64.0,79.7,4.0,5.0,0.0,0.0, (Matchweek 1)
Rui Patrício,11.0,pt POR,GK,30-177,90.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,68.8,0.0,0.0,0.0,0.0, (Matchweek 1)
Cenk Tosun,14.0,tr TUR,FW,27-065,80.0,0.0,1.0,34.0,4.0,1.0,0.0,2.0,1.0,12.0,2.0,0.0,1.0,0.3,0.0,27.0,66.7,0.0,1.0,1.0,1.0, (Matchweek 1)
Oumar Niasse,19.0,sn SEN,FW,28-115,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,1.0,0.0,0.0,2.0, (Matchweek 1)
Richarlison,30.0,br BRA,LW,21-093,85.0,2.0,0.0,47.0,1.0,0.0,0.0,2.0,2.0,9.0,3.0,4.0,2.0,0.3,0.1,25.0,80.0,1.0,7.0,0.0,1.0, (Matchweek 1)
Lucas Digne,12.0,fr FRA,LW,25-022,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0, (Matchweek 1)
Theo Walcott,11.0,eng ENG,RW,29-148,90.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,1.0,2.0,0.1,0.0,18.0,55.6,1.0,0.0,2.0,3.0, (Matchweek 1)
Gylfi Sigurðsson,10.0,is ISL,AM,28-337,42.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,13.0,46.2,1.0,0.0,0.0,0.0, (Matchweek 1)
Mason Holgate,2.0,eng ENG,CB,21-293,48.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,21.0,85.7,1.0,0.0,0.0,0.0, (Matchweek 1)
Idrissa Gana Gueye,17.0,sn SEN,DM,28-319,90.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,3.0,1.0,0.0,0.0,52.0,84.6,5.0,2.0,0.0,1.0, (Matchweek 1)
Morgan Schneiderlin,18.0,fr FRA,DM,28-276,90.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,2.0,0.0,0.0,52.0,84.6,3.0,2.0,0.0,0.0, (Matchweek 1)
Leighton Baines,3.0,eng ENG,LB,33-243,90.0,0.0,0.0,82.0,3.0,1.0,0.0,0.0,0.0,10.0,5.0,4.0,1.0,0.0,0.0,70.0,78.6,6.0,9.0,0.0,1.0, (Matchweek 1)
Michael Keane,4.0,eng ENG,CB,25-212,90.0,0.0,1.0,60.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,41.0,90.2,0.0,0.0,0.0,0.0, (Matchweek 1)
Phil Jagielka,6.0,eng ENG,"AM,CB",35-359,39.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,76.2,0.0,0.0,0.0,0.0, (Matchweek 1)
Séamus Coleman,23.0,ie IRL,RB,29-304,90.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,2.0,0.0,0.0,42.0,69.0,1.0,4.0,0.0,0.0, (Matchweek 1)
Jordan Pickford,1.0,eng ENG,GK,24-157,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,28.9,0.0,0.0,0.0,0.0, (Matchweek 1)
Charlie Austin,10.0,eng ENG,FW,29-038,71.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,10.0,70.0,0.0,0.0,1.0,1.0, (Matchweek 1)
Manolo Gabbiadini,20.0,it ITA,FW,26-259,19.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,5.0,40.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Nathan Redmond,22.0,eng ENG,"LW,RM",24-159,90.0,0.0,0.0,52.0,5.0,0.0,0.0,3.0,0.0,13.0,2.0,0.0,1.0,0.1,0.0,38.0,76.3,3.0,14.0,3.0,9.0, (Matchweek 1)
Stuart Armstrong,17.0,sct SCO,RW,26-135,55.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,14.0,78.6,0.0,2.0,0.0,2.0, (Matchweek 1)
Danny Ings,9.0,eng ENG,FW,26-020,35.0,0.0,0.0,27.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.1,0.4,19.0,78.9,2.0,5.0,2.0,2.0, (Matchweek 1)
Mario Lemina,18.0,ga GAB,"CM,DM",24-345,90.0,0.0,0.0,58.0,2.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,0.2,0.0,50.0,82.0,2.0,5.0,0.0,2.0, (Matchweek 1)
Oriol Romeu,14.0,es ESP,"CM,DM",26-322,90.0,0.0,0.0,55.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,46.0,84.8,3.0,7.0,0.0,0.0, (Matchweek 1)
Ryan Bertrand,21.0,eng ENG,"WB,LB",29-007,90.0,0.0,0.0,49.0,4.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,0.0,0.1,41.0,75.6,3.0,7.0,0.0,0.0, (Matchweek 1)
Cédric Soares,2.0,pt POR,WB,26-346,55.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,16.0,81.3,0.0,1.0,0.0,0.0, (Matchweek 1)
Mohamed Elyounoussi,11.0,no NOR,LM,24-008,35.0,0.0,0.0,29.0,7.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,0.3,0.4,21.0,71.4,1.0,7.0,0.0,0.0, (Matchweek 1)
Wesley Hoedt,6.0,nl NED,CB,24-159,90.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,42.0,73.8,5.0,1.0,0.0,0.0, (Matchweek 1)
Jannik Vestergaard,4.0,dk DEN,CB,26-009,90.0,0.0,0.0,50.0,2.0,0.0,0.0,1.0,0.0,12.0,1.0,2.0,1.0,0.0,0.1,33.0,60.6,4.0,4.0,0.0,0.0, (Matchweek 1)
Jack Stephens,5.0,eng ENG,"CB,RB",24-197,90.0,0.0,0.0,71.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,0.2,0.0,63.0,71.4,2.0,4.0,0.0,0.0, (Matchweek 1)
Alex McCarthy,1.0,eng ENG,GK,28-252,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,47.8,0.0,0.0,0.0,0.0, (Matchweek 1)
Chris Wood,11.0,nz NZL,FW,26-248,72.0,0.0,0.0,28.0,1.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,1.0,0.2,0.1,17.0,76.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Sam Vokes,9.0,wls WAL,FW,28-295,18.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,5.0,20.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Jeff Hendrick,13.0,ie IRL,AM,26-193,75.0,0.0,0.0,42.0,5.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.1,0.0,34.0,64.7,5.0,4.0,1.0,3.0, (Matchweek 1)
Ashley Barnes,10.0,eng ENG,FW,28-286,15.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Jóhann Berg Guðmundsson,7.0,is ISL,LM,27-289,86.0,0.0,0.0,48.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,0.4,0.1,33.0,63.6,3.0,5.0,1.0,3.0, (Matchweek 1)
Charlie Taylor,3.0,eng ENG,LM,24-328,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Aaron Lennon,25.0,eng ENG,RM,31-118,90.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,1.0,12.0,3.0,0.0,2.0,0.3,0.0,24.0,70.8,3.0,1.0,0.0,1.0, (Matchweek 1)
Jack Cork,4.0,eng ENG,DM,29-048,90.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,1.0,0.0,0.1,43.0,93.0,3.0,2.0,2.0,4.0, (Matchweek 1)
Ashley Westwood,18.0,eng ENG,DM,28-133,90.0,0.0,0.0,63.0,2.0,0.0,0.0,2.0,0.0,12.0,1.0,1.0,1.0,0.0,0.1,52.0,84.6,4.0,4.0,0.0,1.0, (Matchweek 1)
Stephen Ward,23.0,ie IRL,LB,32-357,90.0,0.0,0.0,67.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,2.0,2.0,0.2,0.0,56.0,75.0,5.0,4.0,1.0,1.0, (Matchweek 1)
Ben Mee,6.0,eng ENG,CB,28-323,90.0,0.0,0.0,63.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,0.1,0.0,54.0,88.9,1.0,4.0,0.0,0.0, (Matchweek 1)
James Tarkowski,5.0,eng ENG,CB,25-266,90.0,0.0,0.0,69.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,0.1,0.2,49.0,73.5,6.0,4.0,0.0,0.0, (Matchweek 1)
Matthew Lowton,2.0,eng ENG,RB,29-064,90.0,0.0,0.0,57.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,46.0,71.7,3.0,3.0,0.0,0.0, (Matchweek 1)
Joe Hart,20.0,eng ENG,GK,31-115,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Roberto Firmino,9.0,br BRA,FW,26-314,68.0,0.0,1.0,47.0,5.0,2.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,0.5,1.0,38.0,76.3,6.0,11.0,1.0,1.0, (Matchweek 1)
Jordan Henderson,14.0,eng ENG,DM,28-056,22.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,95.5,2.0,2.0,0.0,0.0, (Matchweek 1)
Sadio Mané,10.0,sn SEN,"LW,RW",26-124,81.0,2.0,0.0,53.0,7.0,0.0,0.0,5.0,3.0,14.0,3.0,0.0,0.0,1.8,0.1,39.0,79.5,2.0,8.0,2.0,4.0, (Matchweek 1)
Xherdan Shaqiri,23.0,ch SUI,RW,26-306,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,92.9,2.0,5.0,0.0,0.0, (Matchweek 1)
Mohamed Salah,11.0,eg EGY,"RW,FW",26-058,86.0,1.0,0.0,41.0,2.0,0.0,0.0,4.0,3.0,26.0,0.0,1.0,1.0,1.6,0.2,26.0,80.8,3.0,5.0,2.0,7.0, (Matchweek 1)
Daniel Sturridge,15.0,eng ENG,FW,28-345,4.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.6,0.0,6.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Naby Keïta,8.0,gn GUI,"CM,LW",23-183,90.0,0.0,0.0,75.0,2.0,0.0,0.0,1.0,0.0,20.0,1.0,1.0,3.0,0.0,0.0,66.0,86.4,10.0,14.0,1.0,2.0, (Matchweek 1)
