player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Jake Livermore,8.0,eng ENG,"CM,DM",27-336,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,35.0,77.1,3.0,1.0,0.0,0.0, (Matchweek 8)
Grzegorz Krychowiak,20.0,pl POL,"DM,CM",27-260,90.0,0.0,0.0,69.0,2.0,1.0,0.0,2.0,0.0,13.0,6.0,4.0,0.0,0.1,0.0,50.0,72.0,5.0,5.0,2.0,4.0, (Matchweek 8)
Kieran Gibbs,3.0,eng ENG,"LB,WB",28-020,90.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.1,47.0,59.6,1.0,6.0,1.0,3.0, (Matchweek 8)
Jonny Evans,6.0,nir NIR,CB,29-286,90.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,38.0,86.8,0.0,0.0,1.0,1.0, (Matchweek 8)
Ahmed Hegazi,26.0,eg EGY,CB,26-264,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,33.0,72.7,0.0,3.0,0.0,0.0, (Matchweek 8)
Craig Dawson,25.0,eng ENG,"RB,WB",27-163,90.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,6.0,0.0,0.0,57.0,57.9,4.0,3.0,1.0,1.0, (Matchweek 8)
Boaz Myhill,13.0,wls WAL,GK,34-341,90.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,45.5,0.0,0.0,0.0,0.0, (Matchweek 8)
Javier Hernández,17.0,mx MEX,FW,29-141,90.0,0.0,0.0,27.0,1.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,0.0,0.1,0.0,18.0,77.8,1.0,0.0,0.0,0.0, (Matchweek 9)
Marko Arnautović,7.0,at AUT,LW,28-184,73.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,34.0,58.8,1.0,5.0,1.0,2.0, (Matchweek 9)
Edimilson Fernandes,31.0,ch SUI,DM,21-188,17.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,95.2,2.0,1.0,0.0,0.0, (Matchweek 9)
Michail Antonio,30.0,jm JAM,RW,27-206,90.0,0.0,0.0,75.0,2.0,0.0,0.0,1.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,54.0,59.3,3.0,4.0,0.0,4.0, (Matchweek 9)
Manuel Lanzini,10.0,ar ARG,"AM,DM,LW",24-247,90.0,0.0,0.0,108.0,3.0,0.0,0.0,5.0,1.0,9.0,1.0,0.0,1.0,0.1,0.0,95.0,76.8,14.0,19.0,0.0,1.0, (Matchweek 9)
Cheikhou Kouyaté,8.0,sn SEN,DM,27-303,45.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,15.0,80.0,1.0,1.0,0.0,0.0, (Matchweek 9)
André Ayew,20.0,gh GHA,AM,27-307,45.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.2,0.0,12.0,83.3,0.0,3.0,0.0,0.0, (Matchweek 9)
Pedro Obiang,14.0,gq EQG,DM,25-207,90.0,0.0,0.0,96.0,0.0,0.0,0.0,3.0,1.0,18.0,2.0,3.0,0.0,0.1,0.0,88.0,83.0,13.0,9.0,1.0,1.0, (Matchweek 9)
Arthur Masuaku,26.0,cd COD,LB,23-347,90.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,71.0,84.5,8.0,9.0,2.0,2.0, (Matchweek 9)
Winston Reid,2.0,nz NZL,CB,29-109,90.0,0.0,0.0,83.0,1.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,4.0,0.0,0.0,66.0,98.5,2.0,6.0,0.0,0.0, (Matchweek 9)
José Fonte,4.0,pt POR,CB,33-302,90.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,91.0,91.2,10.0,14.0,1.0,1.0, (Matchweek 9)
Pablo Zabaleta,5.0,ar ARG,RB,32-277,90.0,0.0,0.0,83.0,5.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,2.0,0.0,0.3,65.0,81.5,4.0,4.0,3.0,3.0, (Matchweek 9)
Joe Hart,25.0,eng ENG,GK,30-184,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.4,0.0,0.0,0.0,0.0, (Matchweek 9)
Glenn Murray,17.0,eng ENG,FW,34-025,90.0,2.0,0.0,36.0,1.0,1.0,1.0,3.0,3.0,32.0,0.0,1.0,0.0,1.3,0.0,25.0,44.0,2.0,1.0,0.0,0.0, (Matchweek 9)
Pascal Groß,13.0,de GER,FW,26-127,75.0,0.0,1.0,39.0,3.0,1.0,0.0,0.0,0.0,38.0,2.0,2.0,2.0,0.0,0.1,29.0,62.1,1.0,4.0,0.0,0.0, (Matchweek 9)
Izzy Brown,37.0,eng ENG,FW,20-286,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,1.0, (Matchweek 9)
José Izquierdo,19.0,co COL,LM,25-105,69.0,1.0,0.0,26.0,1.0,1.0,0.0,2.0,1.0,28.0,3.0,0.0,1.0,0.1,0.0,13.0,61.5,0.0,1.0,1.0,3.0, (Matchweek 9)
Solly March,20.0,eng ENG,LM,23-092,21.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,2.0,0.0,3.0, (Matchweek 9)
Davy Pröpper,24.0,nl NED,CM,26-048,90.0,0.0,1.0,59.0,1.0,1.0,0.0,0.0,0.0,22.0,4.0,5.0,5.0,0.0,0.1,37.0,86.5,3.0,2.0,1.0,1.0, (Matchweek 9)
Dale Stephens,6.0,eng ENG,CM,28-130,90.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,4.0,3.0,0.0,0.4,45.0,88.9,1.0,2.0,0.0,0.0, (Matchweek 9)
Anthony Knockaert,11.0,fr FRA,RM,25-334,83.0,0.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,1.0,0.0,0.2,31.0,87.1,5.0,3.0,2.0,4.0, (Matchweek 9)
Ezequiel Schelotto,21.0,it ITA,RM,28-150,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Gaëtan Bong,3.0,cm CMR,LB,29-178,90.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,1.0,0.0,0.0,40.0,65.0,0.0,6.0,0.0,0.0, (Matchweek 9)
Lewis Dunk,5.0,eng ENG,CB,25-333,90.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,20.0,75.0,0.0,1.0,0.0,0.0, (Matchweek 9)
Shane Duffy,22.0,ie IRL,CB,25-292,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,25.0,88.0,1.0,0.0,0.0,0.0, (Matchweek 9)
Bruno,2.0,es ESP,RB,37-019,90.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,5.0,0.0,0.0,45.0,82.2,1.0,0.0,0.0,0.0, (Matchweek 9)
Mathew Ryan,1.0,au AUS,GK,25-195,90.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,48.3,0.0,0.0,0.0,0.0, (Matchweek 9)
Álvaro Morata,9.0,es ESP,FW,24-363,60.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,68.2,4.0,3.0,2.0,2.0, (Matchweek 9)
Michy Batshuayi,23.0,be BEL,FW,24-019,30.0,2.0,0.0,17.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.4,0.0,6.0,83.3,1.0,4.0,1.0,1.0, (Matchweek 9)
Eden Hazard,10.0,be BEL,LW,26-287,90.0,0.0,1.0,55.0,7.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.1,45.0,84.4,5.0,11.0,2.0,5.0, (Matchweek 9)
Pedro,11.0,es ESP,"RW,WB",30-085,85.0,1.0,1.0,49.0,4.0,1.0,0.0,3.0,1.0,10.0,1.0,0.0,2.0,0.1,0.1,38.0,81.6,4.0,10.0,2.0,3.0, (Matchweek 9)
Davide Zappacosta,21.0,it ITA,WB,25-132,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,0.0,1.0,0.0,0.0, (Matchweek 9)
Tiemoué Bakayoko,14.0,fr FRA,CM,23-065,90.0,0.0,1.0,71.0,0.0,0.0,0.0,1.0,0.0,21.0,6.0,2.0,3.0,0.1,0.0,51.0,78.4,4.0,3.0,0.0,1.0, (Matchweek 9)
Cesc Fàbregas,4.0,es ESP,CM,30-170,90.0,0.0,0.0,93.0,6.0,1.0,0.0,2.0,2.0,22.0,4.0,2.0,5.0,0.4,0.2,80.0,81.3,8.0,3.0,0.0,0.0, (Matchweek 9)
Marcos Alonso,3.0,es ESP,WB,26-297,67.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,20.0,75.0,0.0,3.0,0.0,0.0, (Matchweek 9)
Willian,22.0,br BRA,RW,29-073,23.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,68.8,0.0,2.0,1.0,1.0, (Matchweek 9)
César Azpilicueta,28.0,es ESP,WB,28-054,90.0,1.0,0.0,49.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,0.0,2.0,0.5,0.0,41.0,65.9,2.0,4.0,0.0,0.0, (Matchweek 9)
Gary Cahill,24.0,eng ENG,CB,31-306,90.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,4.0,0.0,0.0,38.0,86.8,2.0,4.0,0.0,0.0, (Matchweek 9)
David Luiz,30.0,br BRA,CB,30-182,90.0,0.0,0.0,63.0,0.0,0.0,0.0,2.0,1.0,8.0,2.0,6.0,3.0,0.1,0.0,45.0,80.0,4.0,5.0,0.0,0.0, (Matchweek 9)
Antonio Rüdiger,2.0,de GER,CB,24-232,90.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,1.0,0.0,0.0,53.0,90.6,0.0,4.0,2.0,2.0, (Matchweek 9)
Thibaut Courtois,13.0,be BEL,GK,25-163,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,81.3,0.0,0.0,0.0,0.0, (Matchweek 9)
Troy Deeney,9.0,eng ENG,FW,29-114,79.0,0.0,0.0,29.0,5.0,1.0,0.0,1.0,0.0,24.0,1.0,1.0,0.0,0.2,0.0,20.0,65.0,0.0,2.0,1.0,1.0, (Matchweek 9)
Ben Watson,23.0,eng ENG,AM,32-104,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 9)
Richarlison,11.0,br BRA,"LW,FW",20-164,90.0,0.0,1.0,46.0,2.0,1.0,0.0,6.0,1.0,41.0,1.0,1.0,1.0,1.2,0.5,21.0,76.2,0.0,4.0,1.0,4.0, (Matchweek 9)
Roberto Pereyra,37.0,ar ARG,RW,26-287,64.0,1.0,0.0,48.0,2.0,0.0,0.0,1.0,1.0,16.0,1.0,1.0,0.0,0.5,0.0,32.0,84.4,1.0,4.0,0.0,3.0, (Matchweek 9)
André Carrillo,28.0,pe PER,"AM,RW",26-129,26.0,0.0,0.0,20.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.1,11.0,54.5,1.0,2.0,0.0,2.0, (Matchweek 9)
Abdoulaye Doucouré,16.0,ml MLI,CM,24-293,90.0,1.0,0.0,75.0,3.0,0.0,0.0,1.0,1.0,37.0,2.0,3.0,1.0,0.0,0.1,68.0,92.6,3.0,6.0,2.0,2.0, (Matchweek 9)
Tom Cleverley,8.0,eng ENG,CM,28-070,90.0,0.0,0.0,60.0,2.0,0.0,0.0,3.0,1.0,33.0,2.0,4.0,0.0,0.1,0.1,47.0,80.9,4.0,3.0,0.0,0.0, (Matchweek 9)
José Holebas,25.0,gr GRE,WB,33-116,90.0,0.0,0.0,69.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,60.0,60.0,4.0,9.0,0.0,0.0, (Matchweek 9)
Kiko Femenía,21.0,es ESP,WB,26-261,90.0,0.0,0.0,62.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.3,57.0,86.0,4.0,4.0,0.0,0.0, (Matchweek 9)
Miguel Britos,3.0,uy URU,CB,32-096,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,4.0,2.0,0.0,0.0,34.0,73.5,0.0,0.0,1.0,1.0, (Matchweek 9)
Christian Kabasele,27.0,be BEL,CB,26-239,90.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,1.0,16.0,3.0,3.0,2.0,0.1,0.0,23.0,91.3,2.0,0.0,0.0,0.0, (Matchweek 9)
Adrian Mariappa,6.0,jm JAM,CB,31-018,89.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,0.0,0.0,33.0,84.8,2.0,1.0,0.0,0.0, (Matchweek 9)
Andre Gray,18.0,jm JAM,CB,26-117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Heurelho Gomes,1.0,br BRA,GK,36-248,90.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Sergio Agüero,10.0,ar ARG,FW,29-141,75.0,1.0,0.0,30.0,4.0,1.0,1.0,3.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,20.0,75.0,1.0,5.0,1.0,1.0, (Matchweek 9)
Gabriel Jesus,33.0,br BRA,FW,20-201,15.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.3,0.0,5.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 9)
Leroy Sané,19.0,de GER,LW,21-283,90.0,1.0,1.0,66.0,4.0,1.0,0.0,2.0,1.0,10.0,1.0,0.0,1.0,0.8,0.4,44.0,81.8,7.0,10.0,6.0,8.0, (Matchweek 9)
Bernardo Silva,20.0,pt POR,RW,23-072,90.0,0.0,0.0,68.0,2.0,1.0,0.0,2.0,1.0,15.0,1.0,1.0,1.0,0.5,0.0,60.0,88.3,3.0,6.0,4.0,5.0, (Matchweek 9)
David Silva,21.0,es ESP,CM,31-286,90.0,0.0,0.0,88.0,3.0,1.0,0.0,2.0,1.0,12.0,3.0,0.0,1.0,0.2,0.4,77.0,87.0,6.0,10.0,0.0,1.0, (Matchweek 9)
Kevin De Bruyne,17.0,be BEL,CM,26-115,79.0,0.0,1.0,79.0,7.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.4,0.6,73.0,83.6,9.0,13.0,4.0,5.0, (Matchweek 9)
İlkay Gündoğan,8.0,de GER,CM,26-362,11.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,23.0,95.7,3.0,2.0,0.0,0.0, (Matchweek 9)
Fernandinho,25.0,br BRA,DM,32-170,77.0,0.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,78.0,96.2,4.0,6.0,0.0,0.0, (Matchweek 9)
Yaya Touré,42.0,ci CIV,DM,34-161,13.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,96.3,0.0,0.0,0.0,0.0, (Matchweek 9)
Fabian Delph,18.0,eng ENG,LB,27-334,90.0,0.0,0.0,116.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,106.0,93.4,6.0,9.0,0.0,0.0, (Matchweek 9)
Nicolás Otamendi,30.0,ar ARG,CB,29-251,90.0,1.0,0.0,112.0,1.0,0.0,0.0,1.0,1.0,13.0,4.0,1.0,0.0,0.0,0.0,98.0,96.9,3.0,8.0,0.0,0.0, (Matchweek 9)
John Stones,5.0,eng ENG,CB,23-146,90.0,0.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,95.1,2.0,5.0,1.0,1.0, (Matchweek 9)
Kyle Walker,2.0,eng ENG,RB,27-146,90.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,1.0,0.0,0.0,81.0,85.2,6.0,5.0,0.0,0.0, (Matchweek 9)
Ederson,31.0,br BRA,GK,24-065,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,81.8,0.0,0.0,0.0,0.0, (Matchweek 9)
Chris Wood,11.0,nz NZL,FW,25-318,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,1.0, (Matchweek 9)
Ashley Barnes,10.0,eng ENG,FW,27-356,71.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,0.1,17.0,82.4,2.0,2.0,1.0,1.0, (Matchweek 9)
Jeff Hendrick,13.0,ie IRL,AM,25-263,70.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,18.0,77.8,1.0,1.0,2.0,2.0, (Matchweek 9)
Jóhann Berg Guðmundsson,17.0,is ISL,RM,26-359,20.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.2,0.0,8.0,100.0,1.0,2.0,1.0,1.0, (Matchweek 9)
Scott Arfield,37.0,ca CAN,"LM,AM",28-354,90.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,36.0,2.0,0.0,2.0,0.1,0.0,16.0,75.0,0.0,1.0,0.0,1.0, (Matchweek 9)
Robbie Brady,12.0,ie IRL,"RM,LM",25-280,90.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,19.0,52.6,1.0,1.0,1.0,2.0, (Matchweek 9)
Jack Cork,4.0,eng ENG,DM,28-118,90.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,17.0,3.0,3.0,2.0,0.0,0.0,24.0,83.3,2.0,3.0,2.0,2.0, (Matchweek 9)
Steven Defour,16.0,be BEL,DM,29-189,83.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,2.0,1.0,0.0,0.0,22.0,81.8,2.0,0.0,0.0,1.0, (Matchweek 9)
Ashley Westwood,18.0,eng ENG,DM,27-203,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Stephen Ward,23.0,ie IRL,LB,32-062,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,34.0,61.8,3.0,1.0,0.0,2.0, (Matchweek 9)
Ben Mee,6.0,eng ENG,CB,28-028,90.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,15.0,66.7,1.0,0.0,0.0,0.0, (Matchweek 9)
James Tarkowski,5.0,eng ENG,CB,24-336,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,19.0,52.6,1.0,1.0,0.0,0.0, (Matchweek 9)
Matthew Lowton,2.0,eng ENG,RB,28-134,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,3.0,0.0,0.0,0.0,21.0,76.2,0.0,1.0,2.0,3.0, (Matchweek 9)
Nick Pope,29.0,eng ENG,GK,25-185,90.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,21.4,0.0,0.0,0.0,0.0, (Matchweek 9)
Laurent Depoitre,20.0,be BEL,FW,28-318,69.0,1.0,0.0,30.0,1.0,1.0,0.0,1.0,1.0,13.0,2.0,1.0,0.0,0.7,0.0,16.0,62.5,0.0,1.0,1.0,3.0, (Matchweek 9)
Steve Mounié,24.0,bj BEN,FW,23-022,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,33.3,0.0,1.0,0.0,0.0, (Matchweek 9)
Tom Ince,22.0,eng ENG,LW,25-264,89.0,0.0,0.0,19.0,2.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.1,0.0,15.0,60.0,2.0,5.0,0.0,0.0, (Matchweek 9)
Scott Malone,3.0,eng ENG,LW,26-210,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Elias Kachunga,9.0,cd COD,RW,25-182,38.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,1.0,17.0,0.0,2.0,1.0,0.1,0.0,8.0,37.5,0.0,1.0,1.0,1.0, (Matchweek 9)
Rajiv van La Parra,17.0,nl NED,RW,26-139,52.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,13.0,38.5,1.0,4.0,7.0,11.0, (Matchweek 9)
Aaron Mooy,10.0,au AUS,AM,27-036,90.0,1.0,0.0,41.0,2.0,0.0,0.0,1.0,1.0,18.0,2.0,0.0,2.0,0.3,0.1,32.0,53.1,1.0,2.0,0.0,1.0, (Matchweek 9)
Danny Williams,19.0,us USA,CM,28-227,90.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,1.0,0.0,0.1,26.0,53.8,2.0,4.0,3.0,3.0, (Matchweek 9)
Jonathan Hogg,6.0,eng ENG,DM,28-319,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,0.0,0.0,27.0,66.7,1.0,1.0,1.0,1.0, (Matchweek 9)
Chris Löwe,15.0,de GER,LB,28-188,90.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,15.0,46.7,1.0,0.0,0.0,0.0, (Matchweek 9)
Christopher Schindler,26.0,de GER,CB,27-175,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,4.0,0.0,0.0,10.0,70.0,1.0,0.0,0.0,0.0, (Matchweek 9)
Mathias Jørgensen,25.0,dk DEN,CB,27-181,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,10.0,60.0,1.0,0.0,0.0,0.0, (Matchweek 9)
Tommy Smith,2.0,eng ENG,RB,25-190,90.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,1.0,3.0,0.0,0.0,34.0,70.6,1.0,3.0,0.0,0.0, (Matchweek 9)
Jonas Lössl,1.0,dk DEN,GK,28-262,90.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,28.0,25.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Romelu Lukaku,9.0,be BEL,FW,24-161,90.0,0.0,1.0,36.0,1.0,1.0,0.0,2.0,1.0,9.0,2.0,0.0,1.0,0.1,0.3,22.0,72.7,2.0,3.0,1.0,2.0, (Matchweek 9)
Anthony Martial,11.0,fr FRA,LW,21-320,45.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,24.0,83.3,3.0,3.0,3.0,8.0, (Matchweek 9)
Marcus Rashford,19.0,eng ENG,FW,19-355,45.0,1.0,0.0,22.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.3,0.0,18.0,44.4,0.0,5.0,1.0,2.0, (Matchweek 9)
Juan Mata,8.0,es ESP,RW,29-176,45.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,87.5,0.0,1.0,0.0,1.0, (Matchweek 9)
Henrikh Mkhitaryan,22.0,am ARM,"AM,CM",28-273,45.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.1,40.0,80.0,2.0,6.0,0.0,0.0, (Matchweek 9)
Jesse Lingard,14.0,eng ENG,"CM,AM",24-310,90.0,0.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,76.0,84.2,6.0,12.0,2.0,3.0, (Matchweek 9)
Nemanja Matić,31.0,rs SRB,"DM,CM",29-081,90.0,0.0,0.0,131.0,1.0,0.0,0.0,1.0,0.0,13.0,3.0,3.0,1.0,0.0,0.1,119.0,88.2,10.0,15.0,3.0,4.0, (Matchweek 9)
Ander Herrera,21.0,es ESP,"CM,DM,CB",28-068,90.0,0.0,0.0,131.0,0.0,0.0,0.0,3.0,1.0,12.0,0.0,1.0,1.0,0.2,0.0,119.0,89.9,12.0,13.0,2.0,2.0, (Matchweek 9)
Ashley Young,18.0,eng ENG,"LB,WB",32-104,90.0,0.0,0.0,113.0,3.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,3.0,0.1,0.3,100.0,75.0,9.0,12.0,1.0,1.0, (Matchweek 9)
Phil Jones,4.0,eng ENG,CB,25-242,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,94.7,0.0,0.0,0.0,0.0, (Matchweek 9)
Victor Lindelöf,2.0,se SWE,CB,23-096,68.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,66.0,92.4,7.0,4.0,0.0,0.0, (Matchweek 9)
