player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Lucas Torreira,11.0,uy URU,CM,23-264,72.0,0.0,0.0,33.0,1.0,0.0,0.0,2.0,1.0,26.0,0.0,0.0,3.0,0.2,0.0,27.0,88.9,0.0,3.0,0.0,0.0, (Matchweek 11)
Bukayo Saka,77.0,eng ENG,LW,18-058,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,12.0,66.7,1.0,2.0,0.0,0.0, (Matchweek 11)
Mattéo Guendouzi,29.0,fr FRA,DM,20-202,90.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,79.0,91.1,3.0,6.0,3.0,4.0, (Matchweek 11)
Kieran Tierney,3.0,sct SCO,LB,22-150,86.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,4.0,0.0,0.0,49.0,77.6,1.0,5.0,1.0,1.0, (Matchweek 11)
Sead Kolašinac,31.0,ba BIH,LB,26-135,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,80.0,1.0,1.0,0.0,0.0, (Matchweek 11)
David Luiz,23.0,br BRA,CB,32-194,90.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,40.0,87.5,1.0,1.0,0.0,0.0, (Matchweek 11)
Sokratis Papastathopoulos,5.0,gr GRE,CB,31-146,90.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,8.0,0.0,0.0,50.0,90.0,2.0,1.0,0.0,0.0, (Matchweek 11)
Calum Chambers,21.0,eng ENG,RB,24-286,90.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,1.0,4.0,0.0,0.0,76.0,78.9,7.0,9.0,2.0,4.0, (Matchweek 11)
Bernd Leno,1.0,de GER,GK,27-243,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,75.9,0.0,0.0,0.0,0.0, (Matchweek 11)
Raúl Jiménez,9.0,mx MEX,FW,28-181,90.0,1.0,0.0,47.0,4.0,0.0,0.0,8.0,4.0,28.0,4.0,2.0,1.0,0.3,0.0,28.0,75.0,0.0,5.0,0.0,0.0, (Matchweek 11)
Diogo Jota,18.0,pt POR,LW,22-333,89.0,0.0,0.0,51.0,8.0,0.0,0.0,5.0,1.0,29.0,1.0,0.0,0.0,0.6,0.2,37.0,78.4,7.0,15.0,3.0,3.0, (Matchweek 11)
Pedro Neto,7.0,pt POR,LW,19-238,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,1.0,0.0,0.0, (Matchweek 11)
Adama Traoré,37.0,es ESP,RW,23-281,90.0,0.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,31.0,54.8,1.0,11.0,1.0,4.0, (Matchweek 11)
João Moutinho,28.0,pt POR,DM,33-055,90.0,0.0,1.0,72.0,10.0,1.0,0.0,2.0,1.0,43.0,3.0,1.0,4.0,0.1,0.6,62.0,77.4,5.0,5.0,0.0,0.0, (Matchweek 11)
Rúben Neves,8.0,pt POR,DM,22-234,90.0,0.0,0.0,53.0,4.0,0.0,0.0,4.0,1.0,19.0,1.0,0.0,0.0,0.1,0.0,43.0,81.4,5.0,2.0,0.0,1.0, (Matchweek 11)
Jonny Castro,19.0,es ESP,WB,25-244,90.0,0.0,0.0,73.0,5.0,1.0,0.0,1.0,0.0,31.0,4.0,2.0,3.0,0.0,0.1,60.0,81.7,7.0,9.0,3.0,4.0, (Matchweek 11)
Matt Doherty,2.0,ie IRL,WB,27-290,70.0,0.0,0.0,51.0,2.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,0.3,0.1,36.0,72.2,2.0,6.0,2.0,4.0, (Matchweek 11)
Rúben Vinagre,29.0,pt POR,WB,20-207,20.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,58.3,0.0,0.0,1.0,1.0, (Matchweek 11)
Romain Saïss,27.0,ma MAR,CB,29-221,90.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,3.0,0.0,0.0,29.0,79.3,4.0,0.0,0.0,1.0, (Matchweek 11)
Conor Coady,16.0,eng ENG,CB,26-250,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,33.0,87.9,5.0,1.0,0.0,0.0, (Matchweek 11)
Leander Dendoncker,32.0,be BEL,CB,24-201,90.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,30.0,90.0,2.0,2.0,0.0,0.0, (Matchweek 11)
Rui Patrício,11.0,pt POR,GK,31-260,90.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,63.6,0.0,0.0,0.0,0.0, (Matchweek 11)
Sébastien Haller,22.0,ci CIV,FW,25-133,90.0,0.0,0.0,45.0,2.0,1.0,0.0,4.0,2.0,13.0,1.0,0.0,0.0,0.4,0.0,32.0,87.5,0.0,1.0,0.0,0.0, (Matchweek 11)
Felipe Anderson,8.0,br BRA,LM,26-201,90.0,0.0,0.0,102.0,7.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.2,93.0,80.6,14.0,22.0,3.0,5.0, (Matchweek 11)
Robert Snodgrass,11.0,sct SCO,"RM,CM",32-056,90.0,1.0,0.0,64.0,6.0,0.0,0.0,2.0,1.0,15.0,2.0,1.0,1.0,0.2,0.4,49.0,69.4,4.0,3.0,0.0,1.0, (Matchweek 11)
Mark Noble,16.0,eng ENG,CM,32-178,45.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,85.2,2.0,1.0,0.0,2.0, (Matchweek 11)
Albian Ajeti,27.0,ch SUI,CM,22-249,45.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,5.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Andriy Yarmolenko,7.0,ua UKR,RM,30-010,45.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 11)
Manuel Lanzini,10.0,ar ARG,CM,26-260,45.0,0.0,1.0,60.0,3.0,1.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,0.2,53.0,86.8,7.0,12.0,1.0,2.0, (Matchweek 11)
Declan Rice,41.0,eng ENG,DM,20-292,90.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,59.0,89.8,2.0,3.0,0.0,1.0, (Matchweek 11)
Aaron Cresswell,3.0,eng ENG,LB,29-322,90.0,0.0,0.0,90.0,3.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,86.0,83.7,6.0,5.0,2.0,3.0, (Matchweek 11)
Issa Diop,23.0,fr FRA,CB,22-297,90.0,0.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,0.1,0.0,65.0,92.3,6.0,9.0,0.0,0.0, (Matchweek 11)
Fabián Balbuena,4.0,py PAR,CB,28-071,90.0,1.0,0.0,86.0,3.0,0.0,0.0,5.0,2.0,10.0,2.0,0.0,0.0,1.2,0.0,76.0,75.0,7.0,8.0,0.0,0.0, (Matchweek 11)
Pablo Zabaleta,5.0,ar ARG,RB,34-290,71.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.1,48.0,83.3,6.0,4.0,0.0,0.0, (Matchweek 11)
Ryan Fredericks,24.0,eng ENG,RB,27-023,19.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,15.0,93.3,1.0,3.0,0.0,2.0, (Matchweek 11)
Roberto,13.0,es ESP,GK,33-265,90.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,78.3,0.0,0.0,0.0,0.0, (Matchweek 11)
Joelinton,9.0,br BRA,FW,23-080,88.0,0.0,1.0,38.0,2.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.2,27.0,81.5,1.0,2.0,1.0,2.0, (Matchweek 11)
Andy Carroll,7.0,eng ENG,FW,30-300,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Allan Saint-Maximin,10.0,fr FRA,CM,22-235,76.0,0.0,0.0,28.0,3.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,0.7,0.4,18.0,66.7,4.0,10.0,7.0,7.0, (Matchweek 11)
Christian Atsu,30.0,gh GHA,CM,27-296,14.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,88.9,2.0,0.0,1.0,1.0, (Matchweek 11)
Miguel Almirón,24.0,py PAR,CM,25-265,90.0,0.0,0.0,42.0,1.0,0.0,0.0,4.0,3.0,12.0,1.0,3.0,2.0,0.5,0.0,25.0,84.0,3.0,7.0,1.0,5.0, (Matchweek 11)
Jonjo Shelvey,8.0,eng ENG,DM,27-248,90.0,1.0,0.0,45.0,2.0,1.0,0.0,2.0,1.0,19.0,1.0,2.0,1.0,0.1,0.0,33.0,54.5,2.0,2.0,1.0,1.0, (Matchweek 11)
Isaac Hayden,14.0,eng ENG,DM,24-225,90.0,0.0,0.0,26.0,3.0,2.0,0.0,0.0,0.0,15.0,1.0,2.0,0.0,0.0,0.4,18.0,66.7,1.0,1.0,1.0,1.0, (Matchweek 11)
Jetro Willems,15.0,nl NED,WB,25-217,86.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,0.0,8.0,1.0,5.0,2.0,0.0,0.6,28.0,67.9,3.0,2.0,1.0,2.0, (Matchweek 11)
Paul Dummett,3.0,wls WAL,WB,28-037,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 11)
DeAndre Yedlin,22.0,us USA,WB,26-116,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,1.0,4.0,0.0,0.0,19.0,57.9,0.0,0.0,0.0,1.0, (Matchweek 11)
Ciaran Clark,2.0,ie IRL,CB,30-037,90.0,1.0,0.0,30.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.2,0.0,16.0,68.8,2.0,1.0,1.0,1.0, (Matchweek 11)
Jamaal Lascelles,6.0,eng ENG,CB,25-356,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,16.0,81.3,1.0,2.0,0.0,0.0, (Matchweek 11)
Federico Fernández,18.0,ar ARG,CB,30-254,90.0,1.0,0.0,49.0,0.0,0.0,0.0,1.0,1.0,13.0,3.0,0.0,2.0,0.2,0.0,29.0,51.7,3.0,0.0,0.0,0.0, (Matchweek 11)
Martin Dúbravka,1.0,sk SVK,GK,30-291,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.7,0.0,0.0,0.0,0.0, (Matchweek 11)
Sergio Agüero,10.0,ar ARG,FW,31-153,89.0,1.0,0.0,27.0,1.0,0.0,0.0,7.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,12.0,58.3,0.0,1.0,1.0,1.0, (Matchweek 11)
Nicolás Otamendi,30.0,ar ARG,CB,31-263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Raheem Sterling,7.0,eng ENG,"LW,LM",24-329,90.0,0.0,0.0,64.0,5.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.1,0.5,48.0,72.9,4.0,18.0,4.0,11.0, (Matchweek 11)
Bernardo Silva,20.0,pt POR,RW,25-084,83.0,0.0,0.0,74.0,3.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,0.2,0.2,67.0,82.1,5.0,25.0,6.0,9.0, (Matchweek 11)
Phil Foden,47.0,eng ENG,"RW,CM",19-158,7.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 11)
David Silva,21.0,es ESP,CM,33-298,45.0,0.0,0.0,46.0,2.0,0.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,0.3,0.0,35.0,80.0,5.0,8.0,2.0,2.0, (Matchweek 11)
Gabriel Jesus,9.0,br BRA,"CM,FW",22-213,45.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,0.3,0.1,13.0,100.0,0.0,0.0,0.0,1.0, (Matchweek 11)
Kevin De Bruyne,17.0,be BEL,CM,28-127,90.0,0.0,0.0,108.0,10.0,1.0,0.0,4.0,0.0,12.0,1.0,0.0,0.0,0.2,0.5,98.0,74.5,21.0,17.0,5.0,6.0, (Matchweek 11)
İlkay Gündoğan,8.0,de GER,DM,29-009,90.0,0.0,0.0,89.0,7.0,1.0,0.0,6.0,0.0,11.0,1.0,2.0,0.0,0.2,0.4,74.0,83.8,6.0,5.0,2.0,2.0, (Matchweek 11)
Angeliño,12.0,es ESP,LB,22-302,90.0,0.0,0.0,120.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.1,110.0,75.5,9.0,18.0,0.0,0.0, (Matchweek 11)
John Stones,5.0,eng ENG,"CB,RB",25-158,90.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.3,0.0,99.0,93.9,11.0,8.0,1.0,1.0, (Matchweek 11)
Fernandinho,25.0,br BRA,CB,34-182,90.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,65.0,93.8,11.0,8.0,0.0,0.0, (Matchweek 11)
Kyle Walker,2.0,eng ENG,"RB,RM",29-158,90.0,1.0,1.0,90.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.5,0.3,83.0,90.4,7.0,13.0,3.0,4.0, (Matchweek 11)
Ederson,31.0,br BRA,GK,26-077,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,91.7,0.0,0.0,0.0,0.0, (Matchweek 11)
Nathan Redmond,22.0,eng ENG,FW,25-241,90.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,0.1,22.0,63.6,2.0,3.0,4.0,8.0, (Matchweek 11)
Danny Ings,9.0,eng ENG,FW,27-102,83.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,1.0,28.0,3.0,1.0,3.0,0.0,0.0,12.0,50.0,1.0,0.0,0.0,1.0, (Matchweek 11)
Moussa Djenepo,12.0,ml MLI,WB,21-140,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,2.0,2.0,3.0,3.0, (Matchweek 11)
Stuart Armstrong,17.0,sct SCO,CM,27-217,90.0,0.0,0.0,33.0,1.0,1.0,0.0,1.0,1.0,17.0,2.0,1.0,5.0,0.1,0.0,18.0,83.3,1.0,1.0,0.0,0.0, (Matchweek 11)
James Ward-Prowse,16.0,eng ENG,CM,25-001,90.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,40.0,3.0,3.0,3.0,0.6,0.0,22.0,59.1,1.0,0.0,1.0,1.0, (Matchweek 11)
Oriol Romeu,14.0,es ESP,DM,28-039,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,6.0,0.0,0.0,23.0,78.3,1.0,2.0,0.0,0.0, (Matchweek 11)
Pierre Højbjerg,23.0,dk DEN,WB,24-089,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,3.0,0.0,0.0,30.0,53.3,1.0,1.0,3.0,4.0, (Matchweek 11)
Yan Valery,43.0,fr FRA,WB,20-253,74.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,4.0,0.0,0.0,25.0,52.0,0.0,1.0,0.0,4.0, (Matchweek 11)
Kevin Danso,38.0,at AUT,"WB,CB",21-044,16.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,8.0,75.0,0.0,1.0,1.0,1.0, (Matchweek 11)
Jannik Vestergaard,4.0,dk DEN,CB,27-091,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,17.0,88.2,0.0,2.0,1.0,1.0, (Matchweek 11)
Jack Stephens,5.0,eng ENG,CB,25-279,90.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,6.0,0.0,0.0,17.0,64.7,0.0,2.0,0.0,0.0, (Matchweek 11)
Jan Bednarek,35.0,pl POL,CB,23-204,87.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,4.0,0.0,0.0,15.0,86.7,1.0,1.0,0.0,0.0, (Matchweek 11)
Che Adams,10.0,sct SCO,FW,23-112,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Alex McCarthy,1.0,eng ENG,GK,29-334,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.3,0.0,0.0,0.0,0.0, (Matchweek 11)
Andre Gray,18.0,jm JAM,FW,28-129,90.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,1.0,0.1,0.0,16.0,43.8,0.0,0.0,1.0,1.0, (Matchweek 11)
Gerard Deulofeu,7.0,es ESP,FW,25-234,90.0,1.0,0.0,43.0,7.0,2.0,1.0,1.0,0.0,39.0,2.0,1.0,0.0,0.8,0.2,30.0,76.7,3.0,7.0,1.0,2.0, (Matchweek 11)
Roberto Pereyra,37.0,ar ARG,CM,28-299,90.0,0.0,0.0,55.0,1.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,1.0,0.2,0.0,39.0,92.3,1.0,4.0,1.0,6.0, (Matchweek 11)
Abdoulaye Doucouré,16.0,ml MLI,"CM,DM",26-305,90.0,0.0,0.0,66.0,3.0,0.0,0.0,2.0,0.0,43.0,3.0,1.0,2.0,0.0,0.1,54.0,83.3,2.0,7.0,1.0,1.0, (Matchweek 11)
Nathaniel Chalobah,14.0,eng ENG,DM,24-325,66.0,0.0,0.0,47.0,2.0,0.0,0.0,1.0,0.0,27.0,4.0,1.0,0.0,0.0,0.2,39.0,84.6,8.0,1.0,2.0,2.0, (Matchweek 11)
Will Hughes,19.0,eng ENG,CM,24-199,24.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,62.5,0.0,2.0,0.0,0.0, (Matchweek 11)
Adam Masina,11.0,ma MAR,WB,25-304,90.0,0.0,0.0,68.0,1.0,0.0,0.0,2.0,0.0,41.0,2.0,3.0,6.0,0.0,0.0,48.0,68.8,5.0,2.0,1.0,3.0, (Matchweek 11)
Daryl Janmaat,2.0,nl NED,WB,30-103,74.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.1,32.0,71.9,6.0,2.0,1.0,1.0, (Matchweek 11)
Kiko Femenía,21.0,es ESP,WB,28-273,16.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,11.0,100.0,3.0,1.0,0.0,0.0, (Matchweek 11)
Craig Cathcart,15.0,nir NIR,CB,30-269,19.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Adrian Mariappa,6.0,jm JAM,CB,33-030,71.0,0.0,0.0,34.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,2.0,0.0,0.0,26.0,84.6,0.0,0.0,1.0,1.0, (Matchweek 11)
Craig Dawson,4.0,eng ENG,CB,29-180,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,3.0,0.0,0.0,36.0,83.3,2.0,1.0,0.0,0.0, (Matchweek 11)
Christian Kabasele,27.0,be BEL,CB,28-251,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,37.0,94.6,5.0,0.0,0.0,0.0, (Matchweek 11)
Ben Foster,26.0,eng ENG,GK,36-213,90.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,26.0,53.8,0.0,0.0,0.0,0.0, (Matchweek 11)
Tammy Abraham,9.0,eng ENG,FW,22-031,87.0,1.0,1.0,24.0,3.0,1.0,0.0,4.0,2.0,24.0,0.0,0.0,1.0,1.1,0.7,12.0,100.0,0.0,2.0,0.0,0.0, (Matchweek 11)
Michy Batshuayi,23.0,be BEL,FW,26-031,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,100.0,0.0,2.0,0.0,0.0, (Matchweek 11)
Christian Pulisic,22.0,us USA,LW,21-045,82.0,1.0,0.0,59.0,2.0,0.0,0.0,3.0,3.0,15.0,2.0,0.0,0.0,0.9,0.0,51.0,82.4,2.0,12.0,4.0,4.0, (Matchweek 11)
Callum Hudson-Odoi,20.0,eng ENG,LW,18-360,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,1.0,1.0, (Matchweek 11)
Willian,10.0,br BRA,RW,31-085,89.0,0.0,0.0,72.0,6.0,1.0,0.0,1.0,1.0,30.0,2.0,1.0,2.0,0.0,0.3,58.0,81.0,6.0,11.0,1.0,1.0, (Matchweek 11)
Reece James,24.0,eng ENG,RW,19-329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Mason Mount,19.0,eng ENG,AM,20-296,90.0,0.0,0.0,64.0,5.0,1.0,0.0,5.0,3.0,22.0,1.0,0.0,2.0,0.4,0.0,48.0,85.4,2.0,13.0,1.0,1.0, (Matchweek 11)
Mateo Kovačić,17.0,hr CRO,CM,25-180,90.0,0.0,0.0,146.0,1.0,0.0,0.0,2.0,1.0,17.0,4.0,1.0,1.0,0.1,0.2,137.0,96.4,8.0,17.0,3.0,3.0, (Matchweek 11)
Jorginho,5.0,it ITA,DM,27-317,90.0,0.0,1.0,133.0,3.0,1.0,0.0,0.0,0.0,25.0,2.0,2.0,2.0,0.0,0.5,125.0,92.8,5.0,4.0,2.0,2.0, (Matchweek 11)
Emerson Palmieri,33.0,it ITA,LB,25-091,90.0,0.0,0.0,107.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,0.0,0.1,92.0,94.6,1.0,9.0,0.0,2.0, (Matchweek 11)
Fikayo Tomori,29.0,eng ENG,CB,21-318,90.0,0.0,0.0,95.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,3.0,0.0,0.0,84.0,88.1,0.0,1.0,0.0,0.0, (Matchweek 11)
Kurt Zouma,15.0,fr FRA,CB,25-006,90.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,4.0,0.0,0.0,65.0,93.8,1.0,1.0,0.0,0.0, (Matchweek 11)
César Azpilicueta,28.0,es ESP,RB,30-066,90.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,1.0,0.0,0.0,88.0,77.3,2.0,7.0,0.0,0.0, (Matchweek 11)
Kepa Arrizabalaga,1.0,es ESP,GK,25-030,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,86.1,0.0,0.0,0.0,0.0, (Matchweek 11)
Jordan Ayew,9.0,gh GHA,FW,28-053,77.0,0.0,0.0,29.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,1.0,0.1,0.0,16.0,68.8,0.0,5.0,1.0,2.0, (Matchweek 11)
Christian Benteke,17.0,be BEL,FW,28-335,13.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,50.0,1.0,0.0,1.0,1.0, (Matchweek 11)
Wilfried Zaha,11.0,ci CIV,LM,26-358,90.0,0.0,0.0,39.0,7.0,0.0,0.0,2.0,0.0,24.0,2.0,0.0,2.0,0.1,0.1,24.0,66.7,4.0,8.0,7.0,7.0, (Matchweek 11)
Jeffrey Schlupp,15.0,gh GHA,CM,26-315,90.0,0.0,0.0,39.0,2.0,0.0,0.0,2.0,1.0,21.0,3.0,0.0,2.0,0.0,0.1,28.0,75.0,2.0,1.0,1.0,2.0, (Matchweek 11)
Cheikhou Kouyaté,8.0,sn SEN,CM,29-317,73.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,27.0,74.1,1.0,1.0,1.0,1.0, (Matchweek 11)
Max Meyer,7.0,de GER,CM,24-046,17.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,2.0, (Matchweek 11)
James McArthur,18.0,sct SCO,RM,32-027,77.0,0.0,0.0,40.0,2.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,1.0,0.0,0.0,26.0,88.5,1.0,4.0,1.0,1.0, (Matchweek 11)
James McCarthy,22.0,ie IRL,RM,28-356,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,83.3,0.0,0.0,0.0,0.0, (Matchweek 11)
Luka Milivojević,4.0,rs SRB,DM,28-210,90.0,0.0,0.0,58.0,2.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,55.0,74.5,4.0,1.0,1.0,1.0, (Matchweek 11)
