player,team,matchweek,date,start11
Rúben Vinagre,Wolverhampton Wanderers,1.0,2019-08-11,False
Adama Traoré,Wolverhampton Wanderers,1.0,2019-08-11,False
Martin Dúbravka,Newcastle United,1.0,2019-08-11,True
Paul Dummett,Newcastle United,1.0,2019-08-11,True
Fabian Schär,Newcastle United,1.0,2019-08-11,True
Jamaal Lascelles,Newcastle United,1.0,2019-08-11,True
Jonjo Shelvey,Newcastle United,1.0,2019-08-11,True
Joelinton,Newcastle United,1.0,2019-08-11,True
Matt Ritchie,Newcastle United,1.0,2019-08-11,True
Isaac Hayden,Newcastle United,1.0,2019-08-11,True
Javier Manquillo,Newcastle United,1.0,2019-08-11,True
Miguel Almirón,Newcastle United,1.0,2019-08-11,True
Sean Longstaff,Newcastle United,1.0,2019-08-11,True
Karl Darlow,Newcastle United,1.0,2019-08-11,False
Ciaran Clark,Newcastle United,1.0,2019-08-11,False
Allan Saint-Maximin,Newcastle United,1.0,2019-08-11,False
Yoshinori Mutō,Newcastle United,1.0,2019-08-11,False
Jetro Willems,Newcastle United,1.0,2019-08-11,False
Emil Krafth,Newcastle United,1.0,2019-08-11,False
Federico Fernández,Newcastle United,1.0,2019-08-11,False
Bernd Leno,Arsenal,1.0,2019-08-11,True
Sokratis Papastathopoulos,Arsenal,1.0,2019-08-11,True
Henrikh Mkhitaryan,Arsenal,1.0,2019-08-11,True
Pierre-Emerick Aubameyang,Arsenal,1.0,2019-08-11,True
Ainsley Maitland-Niles,Arsenal,1.0,2019-08-11,True
Nacho Monreal,Arsenal,1.0,2019-08-11,True
Calum Chambers,Arsenal,1.0,2019-08-11,True
Reiss Nelson,Arsenal,1.0,2019-08-11,True
Joe Willock,Arsenal,1.0,2019-08-11,True
Mattéo Guendouzi,Arsenal,1.0,2019-08-11,True
Granit Xhaka,Arsenal,1.0,2019-08-11,True
Emiliano Martínez,Arsenal,1.0,2019-08-11,False
Dani Ceballos,Arsenal,1.0,2019-08-11,False
Alexandre Lacazette,Arsenal,1.0,2019-08-11,False
Lucas Torreira,Arsenal,1.0,2019-08-11,False
Nicolas Pépé,Arsenal,1.0,2019-08-11,False
David Luiz,Arsenal,1.0,2019-08-11,False
Martinelli,Arsenal,1.0,2019-08-11,False
David de Gea,Manchester United,1.0,2019-08-11,True
Victor Lindelöf,Manchester United,1.0,2019-08-11,True
Harry Maguire,Manchester United,1.0,2019-08-11,True
Paul Pogba,Manchester United,1.0,2019-08-11,True
Anthony Martial,Manchester United,1.0,2019-08-11,True
Marcus Rashford,Manchester United,1.0,2019-08-11,True
Jesse Lingard,Manchester United,1.0,2019-08-11,True
Andreas Pereira,Manchester United,1.0,2019-08-11,True
Luke Shaw,Manchester United,1.0,2019-08-11,True
Aaron Wan-Bissaka,Manchester United,1.0,2019-08-11,True
Scott McTominay,Manchester United,1.0,2019-08-11,True
Sergio Romero,Manchester United,1.0,2019-08-11,False
Juan Mata,Manchester United,1.0,2019-08-11,False
Ashley Young,Manchester United,1.0,2019-08-11,False
Daniel James,Manchester United,1.0,2019-08-11,False
Mason Greenwood,Manchester United,1.0,2019-08-11,False
Nemanja Matić,Manchester United,1.0,2019-08-11,False
Axel Tuanzebe,Manchester United,1.0,2019-08-11,False
Kepa Arrizabalaga,Chelsea,1.0,2019-08-11,True
Andreas Christensen,Chelsea,1.0,2019-08-11,True
Jorginho,Chelsea,1.0,2019-08-11,True
Ross Barkley,Chelsea,1.0,2019-08-11,True
Tammy Abraham,Chelsea,1.0,2019-08-11,True
Pedro,Chelsea,1.0,2019-08-11,True
Kurt Zouma,Chelsea,1.0,2019-08-11,True
Mateo Kovačić,Chelsea,1.0,2019-08-11,True
Mason Mount,Chelsea,1.0,2019-08-11,True
César Azpilicueta,Chelsea,1.0,2019-08-11,True
Emerson Palmieri,Chelsea,1.0,2019-08-11,True
Willy Caballero,Chelsea,1.0,2019-08-11,False
Marcos Alonso,Chelsea,1.0,2019-08-11,False
N'Golo Kanté,Chelsea,1.0,2019-08-11,False
Kenedy,Chelsea,1.0,2019-08-11,False
Olivier Giroud,Chelsea,1.0,2019-08-11,False
Christian Pulisic,Chelsea,1.0,2019-08-11,False
Fikayo Tomori,Chelsea,1.0,2019-08-11,False
Bernd Leno,Arsenal,2.0,2019-08-17,True
Sokratis Papastathopoulos,Arsenal,2.0,2019-08-17,True
Dani Ceballos,Arsenal,2.0,2019-08-17,True
Alexandre Lacazette,Arsenal,2.0,2019-08-17,True
Pierre-Emerick Aubameyang,Arsenal,2.0,2019-08-17,True
Ainsley Maitland-Niles,Arsenal,2.0,2019-08-17,True
Nacho Monreal,Arsenal,2.0,2019-08-17,True
David Luiz,Arsenal,2.0,2019-08-17,True
Reiss Nelson,Arsenal,2.0,2019-08-17,True
Joe Willock,Arsenal,2.0,2019-08-17,True
Mattéo Guendouzi,Arsenal,2.0,2019-08-17,True
Emiliano Martínez,Arsenal,2.0,2019-08-17,False
Henrikh Mkhitaryan,Arsenal,2.0,2019-08-17,False
Lucas Torreira,Arsenal,2.0,2019-08-17,False
Nicolas Pépé,Arsenal,2.0,2019-08-17,False
Calum Chambers,Arsenal,2.0,2019-08-17,False
Sead Kolašinac,Arsenal,2.0,2019-08-17,False
Martinelli,Arsenal,2.0,2019-08-17,False
Nick Pope,Burnley,2.0,2019-08-17,True
Matthew Lowton,Burnley,2.0,2019-08-17,True
Jack Cork,Burnley,2.0,2019-08-17,True
James Tarkowski,Burnley,2.0,2019-08-17,True
Ben Mee,Burnley,2.0,2019-08-17,True
Jóhann Berg Guðmundsson,Burnley,2.0,2019-08-17,True
Chris Wood,Burnley,2.0,2019-08-17,True
Ashley Barnes,Burnley,2.0,2019-08-17,True
Dwight McNeil,Burnley,2.0,2019-08-17,True
Ashley Westwood,Burnley,2.0,2019-08-17,True
Erik Pieters,Burnley,2.0,2019-08-17,True
Joe Hart,Burnley,2.0,2019-08-17,False
Charlie Taylor,Burnley,2.0,2019-08-17,False
Jeff Hendrick,Burnley,2.0,2019-08-17,False
Ben Gibson,Burnley,2.0,2019-08-17,False
Jay Rodriguez,Burnley,2.0,2019-08-17,False
Aaron Lennon,Burnley,2.0,2019-08-17,False
Phil Bardsley,Burnley,2.0,2019-08-17,False
Mathew Ryan,Brighton & Hove Albion,2.0,2019-08-17,True
Shane Duffy,Brighton & Hove Albion,2.0,2019-08-17,True
Lewis Dunk,Brighton & Hove Albion,2.0,2019-08-17,True
Dale Stephens,Brighton & Hove Albion,2.0,2019-08-17,True
Leandro Trossard,Brighton & Hove Albion,2.0,2019-08-17,True
Pascal Groß,Brighton & Hove Albion,2.0,2019-08-17,True
Glenn Murray,Brighton & Hove Albion,2.0,2019-08-17,True
Solly March,Brighton & Hove Albion,2.0,2019-08-17,True
Martín Montoya,Brighton & Hove Albion,2.0,2019-08-17,True
Davy Pröpper,Brighton & Hove Albion,2.0,2019-08-17,True
Dan Burn,Brighton & Hove Albion,2.0,2019-08-17,True
David Button,Brighton & Hove Albion,2.0,2019-08-17,False
Neal Maupay,Brighton & Hove Albion,2.0,2019-08-17,False
Jürgen Locadia,Brighton & Hove Albion,2.0,2019-08-17,False
Florin Andone,Brighton & Hove Albion,2.0,2019-08-17,False
Adam Webster,Brighton & Hove Albion,2.0,2019-08-17,False
Aaron Mooy,Brighton & Hove Albion,2.0,2019-08-17,False
Bernardo,Brighton & Hove Albion,2.0,2019-08-17,False
Łukasz Fabiański,West Ham United,2.0,2019-08-17,True
Javier Hernández,West Ham United,2.0,2019-08-17,True
Manuel Lanzini,West Ham United,2.0,2019-08-17,True
Robert Snodgrass,West Ham United,2.0,2019-08-17,True
Pablo Fornals,West Ham United,2.0,2019-08-17,True
Jack Wilshere,West Ham United,2.0,2019-08-17,True
Angelo Ogbonna,West Ham United,2.0,2019-08-17,True
Issa Diop,West Ham United,2.0,2019-08-17,True
Ryan Fredericks,West Ham United,2.0,2019-08-17,True
Arthur Masuaku,West Ham United,2.0,2019-08-17,True
Declan Rice,West Ham United,2.0,2019-08-17,True
Roberto,West Ham United,2.0,2019-08-17,False
Fabián Balbuena,West Ham United,2.0,2019-08-17,False
Pablo Zabaleta,West Ham United,2.0,2019-08-17,False
Andriy Yarmolenko,West Ham United,2.0,2019-08-17,False
Carlos Sánchez,West Ham United,2.0,2019-08-17,False
Albian Ajeti,West Ham United,2.0,2019-08-17,False
Michail Antonio,West Ham United,2.0,2019-08-17,False
Tim Krul,Norwich City,2.0,2019-08-17,True
Max Aarons,Norwich City,2.0,2019-08-17,True
Ben Godfrey,Norwich City,2.0,2019-08-17,True
Grant Hanley,Norwich City,2.0,2019-08-17,True
Moritz Leitner,Norwich City,2.0,2019-08-17,True
Jamal Lewis,Norwich City,2.0,2019-08-17,True
Todd Cantwell,Norwich City,2.0,2019-08-17,True
Emi Buendía,Norwich City,2.0,2019-08-17,True
Marco Stiepermann,Norwich City,2.0,2019-08-17,True
Tom Trybull,Norwich City,2.0,2019-08-17,True
Teemu Pukki,Norwich City,2.0,2019-08-17,True
Ralf Fährmann,Norwich City,2.0,2019-08-17,False
Sam Byram,Norwich City,2.0,2019-08-17,False
Patrick Roberts,Norwich City,2.0,2019-08-17,False
Mario Vrančić,Norwich City,2.0,2019-08-17,False
Kenny McLean,Norwich City,2.0,2019-08-17,False
Alexander Tettey,Norwich City,2.0,2019-08-17,False
Dennis Srbeny,Norwich City,2.0,2019-08-17,False
Martin Dúbravka,Newcastle United,2.0,2019-08-17,True
Paul Dummett,Newcastle United,2.0,2019-08-17,True
Ki Sung-yueng,Newcastle United,2.0,2019-08-17,True
Fabian Schär,Newcastle United,2.0,2019-08-17,True
Jamaal Lascelles,Newcastle United,2.0,2019-08-17,True
Jonjo Shelvey,Newcastle United,2.0,2019-08-17,True
Joelinton,Newcastle United,2.0,2019-08-17,True
Matt Ritchie,Newcastle United,2.0,2019-08-17,True
Isaac Hayden,Newcastle United,2.0,2019-08-17,True
Emil Krafth,Newcastle United,2.0,2019-08-17,True
Miguel Almirón,Newcastle United,2.0,2019-08-17,True
Karl Darlow,Newcastle United,2.0,2019-08-17,False
Ciaran Clark,Newcastle United,2.0,2019-08-17,False
Yoshinori Mutō,Newcastle United,2.0,2019-08-17,False
Jetro Willems,Newcastle United,2.0,2019-08-17,False
Federico Fernández,Newcastle United,2.0,2019-08-17,False
Javier Manquillo,Newcastle United,2.0,2019-08-17,False
Sean Longstaff,Newcastle United,2.0,2019-08-17,False
Tom Heaton,Aston Villa,2.0,2019-08-17,True
Neil Taylor,Aston Villa,2.0,2019-08-17,True
Douglas Luiz,Aston Villa,2.0,2019-08-17,True
John McGinn,Aston Villa,2.0,2019-08-17,True
Wesley Moraes,Aston Villa,2.0,2019-08-17,True
Jack Grealish,Aston Villa,2.0,2019-08-17,True
Trézéguet,Aston Villa,2.0,2019-08-17,True
Anwar El Ghazi,Aston Villa,2.0,2019-08-17,True
Björn Engels,Aston Villa,2.0,2019-08-17,True
Ahmed Elmohamady,Aston Villa,2.0,2019-08-17,True
Tyrone Mings,Aston Villa,2.0,2019-08-17,True
Jed Steer,Aston Villa,2.0,2019-08-17,False
Henri Lansbury,Aston Villa,2.0,2019-08-17,False
Conor Hourihane,Aston Villa,2.0,2019-08-17,False
Ezri Konsa,Aston Villa,2.0,2019-08-17,False
Matt Targett,Aston Villa,2.0,2019-08-17,False
Jota,Aston Villa,2.0,2019-08-17,False
Keinan Davis,Aston Villa,2.0,2019-08-17,False
Aaron Ramsdale,Bournemouth,2.0,2019-08-17,True
Steve Cook,Bournemouth,2.0,2019-08-17,True
Nathan Aké,Bournemouth,2.0,2019-08-17,True
Joshua King,Bournemouth,2.0,2019-08-17,True
Jefferson Lerma,Bournemouth,2.0,2019-08-17,True
Charlie Daniels,Bournemouth,2.0,2019-08-17,True
Callum Wilson,Bournemouth,2.0,2019-08-17,True
Adam Smith,Bournemouth,2.0,2019-08-17,True
Harry Wilson,Bournemouth,2.0,2019-08-17,True
Ryan Fraser,Bournemouth,2.0,2019-08-17,True
Philip Billing,Bournemouth,2.0,2019-08-17,True
Artur Boruc,Bournemouth,2.0,2019-08-17,False
Andrew Surman,Bournemouth,2.0,2019-08-17,False
Dominic Solanke,Bournemouth,2.0,2019-08-17,False
Jordon Ibe,Bournemouth,2.0,2019-08-17,False
Jack Stacey,Bournemouth,2.0,2019-08-17,False
Diego Rico,Bournemouth,2.0,2019-08-17,False
Chris Mepham,Bournemouth,2.0,2019-08-17,False
Jordan Pickford,Everton,2.0,2019-08-17,True
Michael Keane,Everton,2.0,2019-08-17,True
Richarlison,Everton,2.0,2019-08-17,True
Dominic Calvert-Lewin,Everton,2.0,2019-08-17,True
Gylfi Sigurðsson,Everton,2.0,2019-08-17,True
Lucas Digne,Everton,2.0,2019-08-17,True
Yerry Mina,Everton,2.0,2019-08-17,True
Bernard,Everton,2.0,2019-08-17,True
André Gomes,Everton,2.0,2019-08-17,True
Séamus Coleman,Everton,2.0,2019-08-17,True
Jean-Philippe Gbamin,Everton,2.0,2019-08-17,True
Jonas Lössl,Everton,2.0,2019-08-17,False
Mason Holgate,Everton,2.0,2019-08-17,False
Theo Walcott,Everton,2.0,2019-08-17,False
Cenk Tosun,Everton,2.0,2019-08-17,False
Alex Iwobi,Everton,2.0,2019-08-17,False
Tom Davies,Everton,2.0,2019-08-17,False
Moise Kean,Everton,2.0,2019-08-17,False
Ben Foster,Watford,2.0,2019-08-17,True
Craig Dawson,Watford,2.0,2019-08-17,True
Gerard Deulofeu,Watford,2.0,2019-08-17,True
Troy Deeney,Watford,2.0,2019-08-17,True
Craig Cathcart,Watford,2.0,2019-08-17,True
Abdoulaye Doucouré,Watford,2.0,2019-08-17,True
Will Hughes,Watford,2.0,2019-08-17,True
Kiko Femenía,Watford,2.0,2019-08-17,True
José Holebas,Watford,2.0,2019-08-17,True
Étienne Capoue,Watford,2.0,2019-08-17,True
Roberto Pereyra,Watford,2.0,2019-08-17,True
Heurelho Gomes,Watford,2.0,2019-08-17,False
Daryl Janmaat,Watford,2.0,2019-08-17,False
Tom Cleverley,Watford,2.0,2019-08-17,False
Danny Welbeck,Watford,2.0,2019-08-17,False
Andre Gray,Watford,2.0,2019-08-17,False
Domingos Quina,Watford,2.0,2019-08-17,False
Christian Kabasele,Watford,2.0,2019-08-17,False
Angus Gunn,Southampton,2.0,2019-08-17,True
Maya Yoshida,Southampton,2.0,2019-08-17,True
Jannik Vestergaard,Southampton,2.0,2019-08-17,True
Che Adams,Southampton,2.0,2019-08-17,True
Oriol Romeu,Southampton,2.0,2019-08-17,True
James Ward-Prowse,Southampton,2.0,2019-08-17,True
Ryan Bertrand,Southampton,2.0,2019-08-17,True
Nathan Redmond,Southampton,2.0,2019-08-17,True
Pierre Højbjerg,Southampton,2.0,2019-08-17,True
Jan Bednarek,Southampton,2.0,2019-08-17,True
Yan Valery,Southampton,2.0,2019-08-17,True
Fraser Forster,Southampton,2.0,2019-08-17,False
Cédric Soares,Southampton,2.0,2019-08-17,False
Danny Ings,Southampton,2.0,2019-08-17,False
Moussa Djenepo,Southampton,2.0,2019-08-17,False
Stuart Armstrong,Southampton,2.0,2019-08-17,False
Michael Obafemi,Southampton,2.0,2019-08-17,False
Kevin Danso,Southampton,2.0,2019-08-17,False
Adrián,Liverpool,2.0,2019-08-17,True
Virgil van Dijk,Liverpool,2.0,2019-08-17,True
Georginio Wijnaldum,Liverpool,2.0,2019-08-17,True
James Milner,Liverpool,2.0,2019-08-17,True
Roberto Firmino,Liverpool,2.0,2019-08-17,True
Sadio Mané,Liverpool,2.0,2019-08-17,True
Mohamed Salah,Liverpool,2.0,2019-08-17,True
Alex Oxlade-Chamberlain,Liverpool,2.0,2019-08-17,True
Andrew Robertson,Liverpool,2.0,2019-08-17,True
Joël Matip,Liverpool,2.0,2019-08-17,True
Trent Alexander-Arnold,Liverpool,2.0,2019-08-17,True
Andy Lonergan,Liverpool,2.0,2019-08-17,False
Fabinho,Liverpool,2.0,2019-08-17,False
Joe Gomez,Liverpool,2.0,2019-08-17,False
Jordan Henderson,Liverpool,2.0,2019-08-17,False
Adam Lallana,Liverpool,2.0,2019-08-17,False
Xherdan Shaqiri,Liverpool,2.0,2019-08-17,False
Divock Origi,Liverpool,2.0,2019-08-17,False
Ederson,Manchester City,2.0,2019-08-17,True
Kyle Walker,Manchester City,2.0,2019-08-17,True
Raheem Sterling,Manchester City,2.0,2019-08-17,True
İlkay Gündoğan,Manchester City,2.0,2019-08-17,True
Sergio Agüero,Manchester City,2.0,2019-08-17,True
Oleksandr Zinchenko,Manchester City,2.0,2019-08-17,True
Aymeric Laporte,Manchester City,2.0,2019-08-17,True
Rodri,Manchester City,2.0,2019-08-17,True
Kevin De Bruyne,Manchester City,2.0,2019-08-17,True
Bernardo Silva,Manchester City,2.0,2019-08-17,True
Nicolás Otamendi,Manchester City,2.0,2019-08-17,True
Claudio Bravo,Manchester City,2.0,2019-08-17,False
Gabriel Jesus,Manchester City,2.0,2019-08-17,False
David Silva,Manchester City,2.0,2019-08-17,False
Fernandinho,Manchester City,2.0,2019-08-17,False
Riyad Mahrez,Manchester City,2.0,2019-08-17,False
João Cancelo,Manchester City,2.0,2019-08-17,False
Phil Foden,Manchester City,2.0,2019-08-17,False
Hugo Lloris,Tottenham Hotspur,2.0,2019-08-17,True
Danny Rose,Tottenham Hotspur,2.0,2019-08-17,True
Toby Alderweireld,Tottenham Hotspur,2.0,2019-08-17,True
Davinson Sánchez,Tottenham Hotspur,2.0,2019-08-17,True
Harry Winks,Tottenham Hotspur,2.0,2019-08-17,True
Harry Kane,Tottenham Hotspur,2.0,2019-08-17,True
Érik Lamela,Tottenham Hotspur,2.0,2019-08-17,True
Kyle Walker-Peters,Tottenham Hotspur,2.0,2019-08-17,True
Moussa Sissoko,Tottenham Hotspur,2.0,2019-08-17,True
Christian Eriksen,Tottenham Hotspur,2.0,2019-08-17,True
Tanguy Ndombele,Tottenham Hotspur,2.0,2019-08-17,True
Paulo Gazzaniga,Tottenham Hotspur,2.0,2019-08-17,False
Jan Vertonghen,Tottenham Hotspur,2.0,2019-08-17,False
Eric Dier,Tottenham Hotspur,2.0,2019-08-17,False
Giovani Lo Celso,Tottenham Hotspur,2.0,2019-08-17,False
Lucas Moura,Tottenham Hotspur,2.0,2019-08-17,False
Oliver Skipp,Tottenham Hotspur,2.0,2019-08-17,False
Ben Davies,Tottenham Hotspur,2.0,2019-08-17,False
Dean Henderson,Sheffield United,2.0,2019-08-18,True
George Baldock,Sheffield United,2.0,2019-08-18,True
Enda Stevens,Sheffield United,2.0,2019-08-18,True
John Fleck,Sheffield United,2.0,2019-08-18,True
Jack O'Connell,Sheffield United,2.0,2019-08-18,True
Chris Basham,Sheffield United,2.0,2019-08-18,True
John Lundstram,Sheffield United,2.0,2019-08-18,True
Callum Robinson,Sheffield United,2.0,2019-08-18,True
John Egan,Sheffield United,2.0,2019-08-18,True
Oliver Norwood,Sheffield United,2.0,2019-08-18,True
David McGoldrick,Sheffield United,2.0,2019-08-18,True
Simon Moore,Sheffield United,2.0,2019-08-18,False
Luke Freeman,Sheffield United,2.0,2019-08-18,False
Oliver McBurnie,Sheffield United,2.0,2019-08-18,False
Billy Sharp,Sheffield United,2.0,2019-08-18,False
Phil Jagielka,Sheffield United,2.0,2019-08-18,False
Ben Osborn,Sheffield United,2.0,2019-08-18,False
Muhamed Bešić,Sheffield United,2.0,2019-08-18,False
Vicente Guaita,Crystal Palace,2.0,2019-08-18,True
Joel Ward,Crystal Palace,2.0,2019-08-18,True
Patrick van Aanholt,Crystal Palace,2.0,2019-08-18,True
Luka Milivojević,Crystal Palace,2.0,2019-08-18,True
Scott Dann,Crystal Palace,2.0,2019-08-18,True
Max Meyer,Crystal Palace,2.0,2019-08-18,True
Andros Townsend,Crystal Palace,2.0,2019-08-18,True
Wilfried Zaha,Crystal Palace,2.0,2019-08-18,True
Christian Benteke,Crystal Palace,2.0,2019-08-18,True
James McArthur,Crystal Palace,2.0,2019-08-18,True
Martin Kelly,Crystal Palace,2.0,2019-08-18,True
Wayne Hennessey,Crystal Palace,2.0,2019-08-18,False
Cheikhou Kouyaté,Crystal Palace,2.0,2019-08-18,False
Jordan Ayew,Crystal Palace,2.0,2019-08-18,False
Jeffrey Schlupp,Crystal Palace,2.0,2019-08-18,False
Connor Wickham,Crystal Palace,2.0,2019-08-18,False
James McCarthy,Crystal Palace,2.0,2019-08-18,False
Gary Cahill,Crystal Palace,2.0,2019-08-18,False
Kepa Arrizabalaga,Chelsea,2.0,2019-08-18,True
Andreas Christensen,Chelsea,2.0,2019-08-18,True
Jorginho,Chelsea,2.0,2019-08-18,True
N'Golo Kanté,Chelsea,2.0,2019-08-18,True
Pedro,Chelsea,2.0,2019-08-18,True
Kurt Zouma,Chelsea,2.0,2019-08-18,True
Olivier Giroud,Chelsea,2.0,2019-08-18,True
Mason Mount,Chelsea,2.0,2019-08-18,True
Christian Pulisic,Chelsea,2.0,2019-08-18,True
César Azpilicueta,Chelsea,2.0,2019-08-18,True
Emerson Palmieri,Chelsea,2.0,2019-08-18,True
Willy Caballero,Chelsea,2.0,2019-08-18,False
Marcos Alonso,Chelsea,2.0,2019-08-18,False
Ross Barkley,Chelsea,2.0,2019-08-18,False
Tammy Abraham,Chelsea,2.0,2019-08-18,False
Willian,Chelsea,2.0,2019-08-18,False
Mateo Kovačić,Chelsea,2.0,2019-08-18,False
Fikayo Tomori,Chelsea,2.0,2019-08-18,False
Kasper Schmeichel,Leicester City,2.0,2019-08-18,True
Çağlar Söyüncü,Leicester City,2.0,2019-08-18,True
Jonny Evans,Leicester City,2.0,2019-08-18,True
Youri Tielemans,Leicester City,2.0,2019-08-18,True
Jamie Vardy,Leicester City,2.0,2019-08-18,True
James Maddison,Leicester City,2.0,2019-08-18,True
Ayoze Pérez,Leicester City,2.0,2019-08-18,True
Hamza Choudhury,Leicester City,2.0,2019-08-18,True
Ricardo Pereira,Leicester City,2.0,2019-08-18,True
Wilfred Ndidi,Leicester City,2.0,2019-08-18,True
Christian Fuchs,Leicester City,2.0,2019-08-18,True
Danny Ward,Leicester City,2.0,2019-08-18,False
James Justin,Leicester City,2.0,2019-08-18,False
Wes Morgan,Leicester City,2.0,2019-08-18,False
Marc Albrighton,Leicester City,2.0,2019-08-18,False
Kelechi Iheanacho,Leicester City,2.0,2019-08-18,False
Harvey Barnes,Leicester City,2.0,2019-08-18,False
Dennis Praet,Leicester City,2.0,2019-08-18,False
Rui Patrício,Wolverhampton Wanderers,2.0,2019-08-19,True
Matt Doherty,Wolverhampton Wanderers,2.0,2019-08-19,True
Ryan Bennett,Wolverhampton Wanderers,2.0,2019-08-19,True
Rúben Neves,Wolverhampton Wanderers,2.0,2019-08-19,True
Raúl Jiménez,Wolverhampton Wanderers,2.0,2019-08-19,True
Willy Boly,Wolverhampton Wanderers,2.0,2019-08-19,True
Conor Coady,Wolverhampton Wanderers,2.0,2019-08-19,True
Diogo Jota,Wolverhampton Wanderers,2.0,2019-08-19,True
Jonny Castro,Wolverhampton Wanderers,2.0,2019-08-19,True
João Moutinho,Wolverhampton Wanderers,2.0,2019-08-19,True
Leander Dendoncker,Wolverhampton Wanderers,2.0,2019-08-19,True
John Ruddy,Wolverhampton Wanderers,2.0,2019-08-19,False
Pedro Neto,Wolverhampton Wanderers,2.0,2019-08-19,False
Patrick Cutrone,Wolverhampton Wanderers,2.0,2019-08-19,False
Morgan Gibbs-White,Wolverhampton Wanderers,2.0,2019-08-19,False
Romain Saïss,Wolverhampton Wanderers,2.0,2019-08-19,False
Rúben Vinagre,Wolverhampton Wanderers,2.0,2019-08-19,False
Adama Traoré,Wolverhampton Wanderers,2.0,2019-08-19,False
David de Gea,Manchester United,2.0,2019-08-19,True
Victor Lindelöf,Manchester United,2.0,2019-08-19,True
Harry Maguire,Manchester United,2.0,2019-08-19,True
Paul Pogba,Manchester United,2.0,2019-08-19,True
Anthony Martial,Manchester United,2.0,2019-08-19,True
Marcus Rashford,Manchester United,2.0,2019-08-19,True
Jesse Lingard,Manchester United,2.0,2019-08-19,True
Daniel James,Manchester United,2.0,2019-08-19,True
Luke Shaw,Manchester United,2.0,2019-08-19,True
Aaron Wan-Bissaka,Manchester United,2.0,2019-08-19,True
Scott McTominay,Manchester United,2.0,2019-08-19,True
Sergio Romero,Manchester United,2.0,2019-08-19,False
Juan Mata,Manchester United,2.0,2019-08-19,False
Andreas Pereira,Manchester United,2.0,2019-08-19,False
Ashley Young,Manchester United,2.0,2019-08-19,False
Mason Greenwood,Manchester United,2.0,2019-08-19,False
Nemanja Matić,Manchester United,2.0,2019-08-19,False
Axel Tuanzebe,Manchester United,2.0,2019-08-19,False
Tom Heaton,Aston Villa,3.0,2019-08-23,True
Neil Taylor,Aston Villa,3.0,2019-08-23,True
Douglas Luiz,Aston Villa,3.0,2019-08-23,True
John McGinn,Aston Villa,3.0,2019-08-23,True
Wesley Moraes,Aston Villa,3.0,2019-08-23,True
Jack Grealish,Aston Villa,3.0,2019-08-23,True
Trézéguet,Aston Villa,3.0,2019-08-23,True
Björn Engels,Aston Villa,3.0,2019-08-23,True
Jota,Aston Villa,3.0,2019-08-23,True
Frederic Guilbert,Aston Villa,3.0,2019-08-23,True
Tyrone Mings,Aston Villa,3.0,2019-08-23,True
Jed Steer,Aston Villa,3.0,2019-08-23,False
Henri Lansbury,Aston Villa,3.0,2019-08-23,False
Conor Hourihane,Aston Villa,3.0,2019-08-23,False
Ezri Konsa,Aston Villa,3.0,2019-08-23,False
Anwar El Ghazi,Aston Villa,3.0,2019-08-23,False
Ahmed Elmohamady,Aston Villa,3.0,2019-08-23,False
Keinan Davis,Aston Villa,3.0,2019-08-23,False
Jordan Pickford,Everton,3.0,2019-08-23,True
Michael Keane,Everton,3.0,2019-08-23,True
Richarlison,Everton,3.0,2019-08-23,True
Dominic Calvert-Lewin,Everton,3.0,2019-08-23,True
Gylfi Sigurðsson,Everton,3.0,2019-08-23,True
Lucas Digne,Everton,3.0,2019-08-23,True
Yerry Mina,Everton,3.0,2019-08-23,True
Morgan Schneiderlin,Everton,3.0,2019-08-23,True
Bernard,Everton,3.0,2019-08-23,True
André Gomes,Everton,3.0,2019-08-23,True
Séamus Coleman,Everton,3.0,2019-08-23,True
Maarten Stekelenburg,Everton,3.0,2019-08-23,False
Mason Holgate,Everton,3.0,2019-08-23,False
Theo Walcott,Everton,3.0,2019-08-23,False
Alex Iwobi,Everton,3.0,2019-08-23,False
Djibril Sidibé,Everton,3.0,2019-08-23,False
Tom Davies,Everton,3.0,2019-08-23,False
Moise Kean,Everton,3.0,2019-08-23,False
Tim Krul,Norwich City,3.0,2019-08-24,True
Max Aarons,Norwich City,3.0,2019-08-24,True
Ben Godfrey,Norwich City,3.0,2019-08-24,True
Grant Hanley,Norwich City,3.0,2019-08-24,True
Moritz Leitner,Norwich City,3.0,2019-08-24,True
Jamal Lewis,Norwich City,3.0,2019-08-24,True
Todd Cantwell,Norwich City,3.0,2019-08-24,True
Emi Buendía,Norwich City,3.0,2019-08-24,True
Marco Stiepermann,Norwich City,3.0,2019-08-24,True
Tom Trybull,Norwich City,3.0,2019-08-24,True
Teemu Pukki,Norwich City,3.0,2019-08-24,True
Ralf Fährmann,Norwich City,3.0,2019-08-24,False
Sam Byram,Norwich City,3.0,2019-08-24,False
Mario Vrančić,Norwich City,3.0,2019-08-24,False
Timm Klose,Norwich City,3.0,2019-08-24,False
Kenny McLean,Norwich City,3.0,2019-08-24,False
Alexander Tettey,Norwich City,3.0,2019-08-24,False
Dennis Srbeny,Norwich City,3.0,2019-08-24,False
Kepa Arrizabalaga,Chelsea,3.0,2019-08-24,True
Andreas Christensen,Chelsea,3.0,2019-08-24,True
Jorginho,Chelsea,3.0,2019-08-24,True
