player,team,matchweek,date,start11
Jack Jenkins,Leeds United,26.0,2021-02-27,False
Niall Huggins,Leeds United,26.0,2021-02-27,False
Emiliano Martínez,Aston Villa,26.0,2021-02-27,True
Ezri Konsa,Aston Villa,26.0,2021-02-27,True
Tyrone Mings,Aston Villa,26.0,2021-02-27,True
John McGinn,Aston Villa,26.0,2021-02-27,True
Ollie Watkins,Aston Villa,26.0,2021-02-27,True
Bertrand Traoré,Aston Villa,26.0,2021-02-27,True
Matt Targett,Aston Villa,26.0,2021-02-27,True
Marvelous Nakamba,Aston Villa,26.0,2021-02-27,True
Anwar El Ghazi,Aston Villa,26.0,2021-02-27,True
Ahmed Elmohamady,Aston Villa,26.0,2021-02-27,True
Jacob Ramsey,Aston Villa,26.0,2021-02-27,True
Tom Heaton,Aston Villa,26.0,2021-02-27,False
Neil Taylor,Aston Villa,26.0,2021-02-27,False
Douglas Luiz,Aston Villa,26.0,2021-02-27,False
Trézéguet,Aston Villa,26.0,2021-02-27,False
Ross Barkley,Aston Villa,26.0,2021-02-27,False
Björn Engels,Aston Villa,26.0,2021-02-27,False
Morgan Sanson,Aston Villa,26.0,2021-02-27,False
Keinan Davis,Aston Villa,26.0,2021-02-27,False
Kaine Hayden,Aston Villa,26.0,2021-02-27,False
Martin Dúbravka,Newcastle United,26.0,2021-02-27,True
Ciaran Clark,Newcastle United,26.0,2021-02-27,True
Jamaal Lascelles,Newcastle United,26.0,2021-02-27,True
Jonjo Shelvey,Newcastle United,26.0,2021-02-27,True
Joelinton,Newcastle United,26.0,2021-02-27,True
Allan Saint-Maximin,Newcastle United,26.0,2021-02-27,True
Isaac Hayden,Newcastle United,26.0,2021-02-27,True
Jamal Lewis,Newcastle United,26.0,2021-02-27,True
Emil Krafth,Newcastle United,26.0,2021-02-27,True
Miguel Almirón,Newcastle United,26.0,2021-02-27,True
Joe Willock,Newcastle United,26.0,2021-02-27,True
Karl Darlow,Newcastle United,26.0,2021-02-27,False
Paul Dummett,Newcastle United,26.0,2021-02-27,False
Andy Carroll,Newcastle United,26.0,2021-02-27,False
Matt Ritchie,Newcastle United,26.0,2021-02-27,False
Dwight Gayle,Newcastle United,26.0,2021-02-27,False
Jeff Hendrick,Newcastle United,26.0,2021-02-27,False
Ryan Fraser,Newcastle United,26.0,2021-02-27,False
Jacob Murphy,Newcastle United,26.0,2021-02-27,False
Sean Longstaff,Newcastle United,26.0,2021-02-27,False
Rui Patrício,Wolverhampton Wanderers,26.0,2021-02-27,True
Pedro Neto,Wolverhampton Wanderers,26.0,2021-02-27,True
Rúben Neves,Wolverhampton Wanderers,26.0,2021-02-27,True
Willian José,Wolverhampton Wanderers,26.0,2021-02-27,True
Conor Coady,Wolverhampton Wanderers,26.0,2021-02-27,True
Jonny Castro,Wolverhampton Wanderers,26.0,2021-02-27,True
Nélson Semedo,Wolverhampton Wanderers,26.0,2021-02-27,True
Romain Saïss,Wolverhampton Wanderers,26.0,2021-02-27,True
João Moutinho,Wolverhampton Wanderers,26.0,2021-02-27,True
Leander Dendoncker,Wolverhampton Wanderers,26.0,2021-02-27,True
Adama Traoré,Wolverhampton Wanderers,26.0,2021-02-27,True
John Ruddy,Wolverhampton Wanderers,26.0,2021-02-27,False
Ki-Jana Hoever,Wolverhampton Wanderers,26.0,2021-02-27,False
Rayan Aït Nouri,Wolverhampton Wanderers,26.0,2021-02-27,False
Fábio Silva,Wolverhampton Wanderers,26.0,2021-02-27,False
Morgan Gibbs-White,Wolverhampton Wanderers,26.0,2021-02-27,False
Vitinha,Wolverhampton Wanderers,26.0,2021-02-27,False
Max Kilman,Wolverhampton Wanderers,26.0,2021-02-27,False
Owen Otasowie,Wolverhampton Wanderers,26.0,2021-02-27,False
Vicente Guaita,Crystal Palace,26.0,2021-02-28,True
Joel Ward,Crystal Palace,26.0,2021-02-28,True
Patrick van Aanholt,Crystal Palace,26.0,2021-02-28,True
Luka Milivojević,Crystal Palace,26.0,2021-02-28,True
Cheikhou Kouyaté,Crystal Palace,26.0,2021-02-28,True
Jordan Ayew,Crystal Palace,26.0,2021-02-28,True
Andros Townsend,Crystal Palace,26.0,2021-02-28,True
Christian Benteke,Crystal Palace,26.0,2021-02-28,True
Gary Cahill,Crystal Palace,26.0,2021-02-28,True
Eberechi Eze,Crystal Palace,26.0,2021-02-28,True
Jaïro Riedewald,Crystal Palace,26.0,2021-02-28,True
Jack Butland,Crystal Palace,26.0,2021-02-28,False
Scott Dann,Crystal Palace,26.0,2021-02-28,False
Jean-Philippe Mateta,Crystal Palace,26.0,2021-02-28,False
James McCarthy,Crystal Palace,26.0,2021-02-28,False
Michy Batshuayi,Crystal Palace,26.0,2021-02-28,False
Tyrick Mitchell,Crystal Palace,26.0,2021-02-28,False
Martin Kelly,Crystal Palace,26.0,2021-02-28,False
Reece Hannam,Crystal Palace,26.0,2021-02-28,False
Alphonse Areola,Fulham,26.0,2021-02-28,True
Kenny Tete,Fulham,26.0,2021-02-28,True
Joachim Andersen,Fulham,26.0,2021-02-28,True
Bobby Reid,Fulham,26.0,2021-02-28,True
Ruben Loftus-Cheek,Fulham,26.0,2021-02-28,True
Tosin Adarabioyo,Fulham,26.0,2021-02-28,True
Ademola Lookman,Fulham,26.0,2021-02-28,True
Harrison Reed,Fulham,26.0,2021-02-28,True
Josh Maja,Fulham,26.0,2021-02-28,True
Andre-Frank Zambo Anguissa,Fulham,26.0,2021-02-28,True
Ola Aina,Fulham,26.0,2021-02-28,True
Fabricio,Fulham,26.0,2021-02-28,False
Aleksandar Mitrović,Fulham,26.0,2021-02-28,False
Tim Ream,Fulham,26.0,2021-02-28,False
Ivan Cavaleiro,Fulham,26.0,2021-02-28,False
Mario Lemina,Fulham,26.0,2021-02-28,False
Joe Bryan,Fulham,26.0,2021-02-28,False
Josh Onomah,Fulham,26.0,2021-02-28,False
Terence Kongolo,Fulham,26.0,2021-02-28,False
Antonee Robinson,Fulham,26.0,2021-02-28,False
Kasper Schmeichel,Leicester City,26.0,2021-02-28,True
Çağlar Söyüncü,Leicester City,26.0,2021-02-28,True
Jonny Evans,Leicester City,26.0,2021-02-28,True
Youri Tielemans,Leicester City,26.0,2021-02-28,True
Jamie Vardy,Leicester City,26.0,2021-02-28,True
Kelechi Iheanacho,Leicester City,26.0,2021-02-28,True
Harvey Barnes,Leicester City,26.0,2021-02-28,True
Ricardo Pereira,Leicester City,26.0,2021-02-28,True
Wilfred Ndidi,Leicester City,26.0,2021-02-28,True
Timothy Castagne,Leicester City,26.0,2021-02-28,True
Luke Thomas,Leicester City,26.0,2021-02-28,True
Danny Ward,Leicester City,26.0,2021-02-28,False
Marc Albrighton,Leicester City,26.0,2021-02-28,False
Daniel Amartey,Leicester City,26.0,2021-02-28,False
Cengiz Ünder,Leicester City,26.0,2021-02-28,False
Hamza Choudhury,Leicester City,26.0,2021-02-28,False
Nampalys Mendy,Leicester City,26.0,2021-02-28,False
Christian Fuchs,Leicester City,26.0,2021-02-28,False
Vontae Daley Campbell,Leicester City,26.0,2021-02-28,False
Sidnei Tavares,Leicester City,26.0,2021-02-28,False
Bernd Leno,Arsenal,26.0,2021-02-28,True
Kieran Tierney,Arsenal,26.0,2021-02-28,True
Alexandre Lacazette,Arsenal,26.0,2021-02-28,True
Willian,Arsenal,26.0,2021-02-28,True
Cédric Soares,Arsenal,26.0,2021-02-28,True
Nicolas Pépé,Arsenal,26.0,2021-02-28,True
Pablo Marí,Arsenal,26.0,2021-02-28,True
David Luiz,Arsenal,26.0,2021-02-28,True
Mohamed Elneny,Arsenal,26.0,2021-02-28,True
Emile Smith Rowe,Arsenal,26.0,2021-02-28,True
Granit Xhaka,Arsenal,26.0,2021-02-28,True
Mathew Ryan,Arsenal,26.0,2021-02-28,False
Héctor Bellerín,Arsenal,26.0,2021-02-28,False
Bukayo Saka,Arsenal,26.0,2021-02-28,False
Dani Ceballos,Arsenal,26.0,2021-02-28,False
Martin Ødegaard,Arsenal,26.0,2021-02-28,False
Pierre-Emerick Aubameyang,Arsenal,26.0,2021-02-28,False
Rob Holding,Arsenal,26.0,2021-02-28,False
Thomas Partey,Arsenal,26.0,2021-02-28,False
Martinelli,Arsenal,26.0,2021-02-28,False
Hugo Lloris,Tottenham Hotspur,26.0,2021-02-28,True
Sergio Reguilón,Tottenham Hotspur,26.0,2021-02-28,True
Toby Alderweireld,Tottenham Hotspur,26.0,2021-02-28,True
Pierre Højbjerg,Tottenham Hotspur,26.0,2021-02-28,True
Davinson Sánchez,Tottenham Hotspur,26.0,2021-02-28,True
Son Heung-min,Tottenham Hotspur,26.0,2021-02-28,True
Gareth Bale,Tottenham Hotspur,26.0,2021-02-28,True
Harry Kane,Tottenham Hotspur,26.0,2021-02-28,True
Serge Aurier,Tottenham Hotspur,26.0,2021-02-28,True
Lucas Moura,Tottenham Hotspur,26.0,2021-02-28,True
Tanguy Ndombele,Tottenham Hotspur,26.0,2021-02-28,True
Joe Hart,Tottenham Hotspur,26.0,2021-02-28,False
Matt Doherty,Tottenham Hotspur,26.0,2021-02-28,False
Harry Winks,Tottenham Hotspur,26.0,2021-02-28,False
Érik Lamela,Tottenham Hotspur,26.0,2021-02-28,False
Eric Dier,Tottenham Hotspur,26.0,2021-02-28,False
Moussa Sissoko,Tottenham Hotspur,26.0,2021-02-28,False
Dele Alli,Tottenham Hotspur,26.0,2021-02-28,False
Ben Davies,Tottenham Hotspur,26.0,2021-02-28,False
Carlos Vinícius,Tottenham Hotspur,26.0,2021-02-28,False
Nick Pope,Burnley,26.0,2021-02-28,True
Matthew Lowton,Burnley,26.0,2021-02-28,True
Charlie Taylor,Burnley,26.0,2021-02-28,True
Jack Cork,Burnley,26.0,2021-02-28,True
James Tarkowski,Burnley,26.0,2021-02-28,True
Ben Mee,Burnley,26.0,2021-02-28,True
Josh Brownhill,Burnley,26.0,2021-02-28,True
Dwight McNeil,Burnley,26.0,2021-02-28,True
Ashley Westwood,Burnley,26.0,2021-02-28,True
Jay Rodriguez,Burnley,26.0,2021-02-28,True
Matěj Vydra,Burnley,26.0,2021-02-28,True
Bailey Peacock-Farrell,Burnley,26.0,2021-02-28,False
Chris Wood,Burnley,26.0,2021-02-28,False
Dale Stephens,Burnley,26.0,2021-02-28,False
Phil Bardsley,Burnley,26.0,2021-02-28,False
Kevin Long,Burnley,26.0,2021-02-28,False
Jimmy Dunne,Burnley,26.0,2021-02-28,False
Lewis Richardson,Burnley,26.0,2021-02-28,False
Josh Benson,Burnley,26.0,2021-02-28,False
Anthony Driscoll-Glennon,Burnley,26.0,2021-02-28,False
Edouard Mendy,Chelsea,26.0,2021-02-28,True
Antonio Rüdiger,Chelsea,26.0,2021-02-28,True
Andreas Christensen,Chelsea,26.0,2021-02-28,True
N'Golo Kanté,Chelsea,26.0,2021-02-28,True
Mateo Kovačić,Chelsea,26.0,2021-02-28,True
Olivier Giroud,Chelsea,26.0,2021-02-28,True
Mason Mount,Chelsea,26.0,2021-02-28,True
Callum Hudson-Odoi,Chelsea,26.0,2021-02-28,True
Ben Chilwell,Chelsea,26.0,2021-02-28,True
Hakim Ziyech,Chelsea,26.0,2021-02-28,True
César Azpilicueta,Chelsea,26.0,2021-02-28,True
Kepa Arrizabalaga,Chelsea,26.0,2021-02-28,False
Marcos Alonso,Chelsea,26.0,2021-02-28,False
Jorginho,Chelsea,26.0,2021-02-28,False
Christian Pulisic,Chelsea,26.0,2021-02-28,False
Timo Werner,Chelsea,26.0,2021-02-28,False
Kurt Zouma,Chelsea,26.0,2021-02-28,False
Reece James,Chelsea,26.0,2021-02-28,False
Kai Havertz,Chelsea,26.0,2021-02-28,False
Emerson Palmieri,Chelsea,26.0,2021-02-28,False
David de Gea,Manchester United,26.0,2021-02-28,True
Victor Lindelöf,Manchester United,26.0,2021-02-28,True
Harry Maguire,Manchester United,26.0,2021-02-28,True
Marcus Rashford,Manchester United,26.0,2021-02-28,True
Mason Greenwood,Manchester United,26.0,2021-02-28,True
Fred,Manchester United,26.0,2021-02-28,True
Bruno Fernandes,Manchester United,26.0,2021-02-28,True
Daniel James,Manchester United,26.0,2021-02-28,True
Luke Shaw,Manchester United,26.0,2021-02-28,True
Aaron Wan-Bissaka,Manchester United,26.0,2021-02-28,True
Scott McTominay,Manchester United,26.0,2021-02-28,True
Dean Henderson,Manchester United,26.0,2021-02-28,False
Eric Bailly,Manchester United,26.0,2021-02-28,False
Anthony Martial,Manchester United,26.0,2021-02-28,False
Amad Diallo,Manchester United,26.0,2021-02-28,False
Alex Telles,Manchester United,26.0,2021-02-28,False
Nemanja Matić,Manchester United,26.0,2021-02-28,False
Brandon Williams,Manchester United,26.0,2021-02-28,False
Donny van de Beek,Manchester United,26.0,2021-02-28,False
Axel Tuanzebe,Manchester United,26.0,2021-02-28,False
Aaron Ramsdale,Sheffield United,26.0,2021-02-28,True
George Baldock,Sheffield United,26.0,2021-02-28,True
Enda Stevens,Sheffield United,26.0,2021-02-28,True
John Fleck,Sheffield United,26.0,2021-02-28,True
John Lundstram,Sheffield United,26.0,2021-02-28,True
Oliver McBurnie,Sheffield United,26.0,2021-02-28,True
Phil Jagielka,Sheffield United,26.0,2021-02-28,True
Oliver Norwood,Sheffield United,26.0,2021-02-28,True
David McGoldrick,Sheffield United,26.0,2021-02-28,True
Ethan Ampadu,Sheffield United,26.0,2021-02-28,True
Kean Bryan,Sheffield United,26.0,2021-02-28,True
Wes Foderingham,Sheffield United,26.0,2021-02-28,False
Billy Sharp,Sheffield United,26.0,2021-02-28,False
Lys Mousset,Sheffield United,26.0,2021-02-28,False
Max Lowe,Sheffield United,26.0,2021-02-28,False
Oliver Burke,Sheffield United,26.0,2021-02-28,False
Ben Osborn,Sheffield United,26.0,2021-02-28,False
Rhian Brewster,Sheffield United,26.0,2021-02-28,False
Iliman Ndiaye,Sheffield United,26.0,2021-02-28,False
Frankie Maguire,Sheffield United,26.0,2021-02-28,False
Adrián,Liverpool,26.0,2021-02-28,True
Georginio Wijnaldum,Liverpool,26.0,2021-02-28,True
Thiago Alcántara,Liverpool,26.0,2021-02-28,True
Roberto Firmino,Liverpool,26.0,2021-02-28,True
Sadio Mané,Liverpool,26.0,2021-02-28,True
Mohamed Salah,Liverpool,26.0,2021-02-28,True
Curtis Jones,Liverpool,26.0,2021-02-28,True
Ozan Kabak,Liverpool,26.0,2021-02-28,True
Andrew Robertson,Liverpool,26.0,2021-02-28,True
Nathaniel Phillips,Liverpool,26.0,2021-02-28,True
Trent Alexander-Arnold,Liverpool,26.0,2021-02-28,True
Jakub Ojrzynski,Liverpool,26.0,2021-02-28,False
Liam Hughes,Liverpool,26.0,2021-02-28,False
James Milner,Liverpool,26.0,2021-02-28,False
Naby Keïta,Liverpool,26.0,2021-02-28,False
Alex Oxlade-Chamberlain,Liverpool,26.0,2021-02-28,False
Xherdan Shaqiri,Liverpool,26.0,2021-02-28,False
Divock Origi,Liverpool,26.0,2021-02-28,False
Rhys Williams,Liverpool,26.0,2021-02-28,False
Neco Williams,Liverpool,26.0,2021-02-28,False
Jordan Pickford,Everton,26.0,2021-03-01,True
Mason Holgate,Everton,26.0,2021-03-01,True
Michael Keane,Everton,26.0,2021-03-01,True
Allan,Everton,26.0,2021-03-01,True
Richarlison,Everton,26.0,2021-03-01,True
Dominic Calvert-Lewin,Everton,26.0,2021-03-01,True
Gylfi Sigurðsson,Everton,26.0,2021-03-01,True
Lucas Digne,Everton,26.0,2021-03-01,True
Abdoulaye Doucouré,Everton,26.0,2021-03-01,True
André Gomes,Everton,26.0,2021-03-01,True
Ben Godfrey,Everton,26.0,2021-03-01,True
João Virgínia,Everton,26.0,2021-03-01,False
Joshua King,Everton,26.0,2021-03-01,False
Alex Iwobi,Everton,26.0,2021-03-01,False
Niels Nkounkou,Everton,26.0,2021-03-01,False
Bernard,Everton,26.0,2021-03-01,False
Nathan Broadhead,Everton,26.0,2021-03-01,False
Ryan Astley,Everton,26.0,2021-03-01,False
Kyle Alex John,Everton,26.0,2021-03-01,False
Tyler Onyango,Everton,26.0,2021-03-01,False
Fraser Forster,Southampton,26.0,2021-03-01,True
Ryan Bertrand,Southampton,26.0,2021-03-01,True
Jannik Vestergaard,Southampton,26.0,2021-03-01,True
James Ward-Prowse,Southampton,26.0,2021-03-01,True
Danny Ings,Southampton,26.0,2021-03-01,True
Che Adams,Southampton,26.0,2021-03-01,True
